pcm_intensity_sma,pcm_loudness_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],lspFreq_sma[0],lspFreq_sma[1],lspFreq_sma[2],lspFreq_sma[3],lspFreq_sma[4],lspFreq_sma[5],lspFreq_sma[6],lspFreq_sma[7],pcm_zcr_sma,voiceProb_sma,F0_sma,F0env_sma
3.354347e-07,0.5971109,41.01239,-4.9186406,34.189808,-41.37305,-22.53588,19.691793,-21.295563,2.8196242,-13.728093,2.4308717,11.856044,-9.877181,0.15352239,0.22305931,0.77186394,1.1095686,1.3304348,1.5098392,1.9616324,2.6535885,0.03333333,0.5822113,94.84298,185.98499
4.815312e-07,0.7429119,41.33666,0.18554151,31.06695,-46.863617,-23.312387,19.12347,-22.265371,5.026445,-10.601387,1.3846259,15.629546,-7.4387226,0.1571178,0.21267976,0.74425244,1.1733278,1.3615446,1.6177679,2.1244957,2.6853886,0.034166668,0.60537326,118.01474,184.2371
4.896408e-07,0.75620174,41.353928,1.1171113,26.904638,-47.270344,-24.491486,22.42085,-23.410727,1.1867715,-6.5040727,4.159759,14.303536,-3.90157,0.16045165,0.21696393,0.7274744,1.2041322,1.3649508,1.6830635,2.2574167,2.709253,0.033333335,0.6521663,130.74367,186.10841
2.1152424e-07,0.5782501,40.750717,-0.25355393,25.918432,-42.90224,-25.003294,24.000498,-21.109459,0.6983188,-2.403084,5.4114776,13.834815,-3.5906231,0.16000582,0.22882734,0.74718124,1.1877631,1.3575605,1.7278563,2.2812815,2.716688,0.028333334,0.6675627,191.23091,187.38904
1.08971854e-07,0.5060002,40.306152,-0.6498535,29.93869,-38.463165,-26.080843,24.703768,-20.142738,3.9481819,0.8541775,4.7657986,14.498421,-4.738466,0.15356626,0.22809367,0.7649768,1.1789566,1.3506078,1.6611999,2.2513378,2.7058704,0.02,0.6777702,181.82745,185.99864
1.8506778e-07,0.57728523,39.16009,-0.19077991,33.899548,-35.495182,-24.158987,25.339783,-19.60475,8.295334,0.46233287,3.831403,16.302752,-5.3752675,0.14443757,0.22978632,0.78736216,1.179152,1.3526624,1.6112343,2.2167842,2.700305,0.015833333,0.6711289,171.63957,182.40886
2.9537748e-07,0.6845185,39.01063,-2.0403867,36.129482,-33.23605,-20.189545,27.976952,-20.917538,11.272212,-0.6327401,3.123346,14.175755,-7.3381715,0.13563958,0.23336726,0.7815762,1.168981,1.3416039,1.5050906,2.1134772,2.7011812,0.015833333,0.6694353,166.74571,178.49309
6.154675e-07,0.8359663,38.177006,-7.1403193,36.34902,-30.880219,-12.572209,29.22901,-22.006767,11.486016,-1.7786064,2.5276406,12.676574,-9.604716,0.1317095,0.26825175,0.7909188,1.1385429,1.3250183,1.4447126,2.0276136,2.7032435,0.0175,0.65474546,165.72661,175.30145
9.162841e-07,0.951935,35.47462,-16.452515,37.83905,-23.02896,-8.033299,28.58721,-24.007208,11.682506,1.1053594,0.63140863,10.20695,-12.101417,0.14368342,0.36597404,0.8190598,1.0913074,1.2926766,1.406953,1.9523067,2.6947682,0.020833334,0.6633228,154.3916,170.07399
1.0213749e-06,1.000637,30.39891,-30.728724,41.258274,-7.889771,-6.6015096,24.29798,-23.083353,11.772598,1.9755319,2.0254211,8.471637,-13.096154,0.19919221,0.49982682,0.827727,1.043089,1.2175333,1.3862543,1.8461142,2.6310475,0.035833333,0.6668876,137.29274,161.87868
7.154985e-07,0.86309886,24.964666,-44.946247,44.575104,9.153327,-10.037211,18.244139,-20.369883,11.341156,2.9599802,3.2991922,4.216329,-11.901405,0.29998866,0.6167289,0.8362,1.0071908,1.1637789,1.3853098,1.7692763,2.6025345,0.0625,0.60703087,130.28215,153.97954
3.2601577e-07,0.6539346,18.725876,-52.63534,44.848785,14.017785,-10.840897,12.950507,-21.395536,7.1741695,-2.795359,4.9382954,8.233544,-9.476557,0.41124892,0.6839948,0.8511801,1.0130681,1.1698879,1.4326185,1.8574795,2.6045468,0.10333333,0.50635874,87.24389,149.74525
9.25156e-08,0.43017903,14.796956,-56.406483,43.872417,7.7708764,-10.384441,13.18895,-20.478361,9.543944,-7.358246,6.9643083,13.299638,-3.2619288,0.48214397,0.6997018,0.8887627,1.0235051,1.2271096,1.4548486,1.9208595,2.6435776,0.13416667,0.4455092,48.74936,149.39554
2.6129849e-08,0.29940942,10.889989,-56.306488,42.70441,2.8540356,-6.20051,16.981932,-17.341898,13.122025,-11.199242,5.294946,13.641037,-1.277163,0.52422076,0.7165694,0.91115695,1.0388631,1.2774066,1.499611,2.0619402,2.6654007,0.15750001,0.41515788,0.0,149.39554
2.1731404e-08,0.28955138,10.486756,-59.742733,42.39606,6.199604,-7.3378415,18.938168,-11.128289,19.335627,-7.48786,2.6684,7.2426534,-3.3827343,0.5475059,0.7081086,0.9116624,1.0185736,1.2589965,1.4563044,1.9441093,2.649996,0.17666666,0.37453142,0.0,149.39554
2.934548e-08,0.32957888,7.3807354,-58.486786,43.035595,8.75474,-11.709504,14.766007,-12.691666,16.557493,-4.940248,0.4020845,4.4643993,-7.225739,0.5696689,0.72541445,0.9180662,1.0226399,1.2615744,1.4767332,2.0605383,2.6625483,0.20583333,0.28660658,0.0,149.39554
3.242165e-08,0.3504143,4.3000917,-60.563934,41.728886,6.8316236,-19.976028,11.271121,-16.723888,12.739436,-4.3784614,-2.4109163,5.6710515,-7.887013,0.5910587,0.741759,0.92700166,1.0229436,1.2515091,1.4676601,2.0661485,2.6580613,0.24249999,0.25628185,0.0,149.39554
1.6735907e-08,0.2735115,0.2494092,-65.74881,41.945316,2.244714,-24.367243,10.492415,-16.522028,11.970004,-6.831112,-2.7764962,4.7118573,-8.836888,0.622516,0.76579046,0.94102407,1.0292176,1.2615086,1.459499,2.128348,2.6660316,0.27083334,0.27674258,0.0,149.39554
1.1050104e-08,0.24786544,-1.2624154,-71.68714,38.59027,-4.020701,-24.46609,10.914836,-16.72278,11.726216,-12.92603,-4.5011754,0.99002343,-10.193207,0.63811404,0.7611103,0.9458604,1.0154252,1.2587336,1.4372295,2.0256371,2.6507633,0.28916666,0.28606915,0.0,149.39554
6.012279e-09,0.1989578,0.24285984,-71.892746,35.51344,-7.027182,-20.296793,6.934332,-17.415377,14.081809,-16.243599,-1.6710817,-0.41043305,-13.084243,0.5955769,0.7435572,0.92737603,1.0191294,1.2835126,1.4465748,2.0087926,2.6553185,0.28,0.321263,0.0,149.39554
5.88136e-09,0.19661088,8.36512,-61.323547,34.36922,-12.63741,-15.782116,4.9201856,-22.172373,12.892242,-19.68542,-1.1757387,1.2993883,-13.079445,0.4538103,0.6743242,0.900377,1.0243351,1.300551,1.4714899,1.9959835,2.6519306,0.23500001,0.39512253,0.0,149.39554
2.4196798e-09,0.1631471,20.513681,-46.472412,33.18463,-15.077754,-11.445203,7.7850795,-24.302786,9.353772,-19.528605,-1.0129833,5.7950516,-12.855721,0.30963162,0.55288273,0.85561067,1.0492665,1.3222438,1.5120474,2.1019828,2.669903,0.15666667,0.520878,0.0,149.39554
7.083865e-08,0.32205364,32.561092,-30.82698,30.765915,-21.446854,-11.044704,13.717645,-25.115763,3.9140184,-21.73626,-3.9799557,13.3597765,-8.612794,0.1999195,0.41471756,0.7817758,1.0684325,1.3287016,1.5621849,2.149308,2.6758978,0.085,0.6297532,60.73512,152.12968
8.391543e-08,0.3942027,38.895477,-19.59581,22.44288,-25.835464,-12.571132,18.500818,-24.457405,-5.1305933,-23.696579,-5.2669797,23.454721,-4.881,0.17856687,0.331423,0.6791921,1.0938793,1.343325,1.6692528,2.252402,2.6986954,0.0475,0.6855425,111.003174,154.29768
1.0660492e-06,0.7976101,42.17926,-14.26912,15.424573,-31.705164,-16.932747,20.723206,-19.687723,-10.616188,-28.811804,-7.1925235,28.050722,0.6390416,0.17661119,0.31074792,0.5721267,1.0895075,1.3388094,1.7358662,2.2763462,2.7058818,0.0425,0.7122243,150.3684,153.31537
1.0019903e-06,0.6838937,45.88638,-15.847657,13.478165,-38.912113,-18.834375,24.063547,-18.822435,-13.909726,-33.830112,-6.606976,27.23128,3.6541758,0.17674781,0.3106041,0.48628518,1.0174178,1.3100749,1.6468002,2.1841667,2.6928794,0.048333332,0.7118587,132.84888,148.19875
6.958873e-06,1.347354,45.42749,-15.898617,11.541253,-41.791824,-19.03177,25.441614,-18.858423,-14.716189,-34.379795,-8.934983,23.541582,7.6801543,0.17974716,0.31800115,0.46355677,1.0209595,1.3181857,1.6478568,2.1874232,2.6957948,0.049999997,0.694427,125.11105,142.42683
9.90116e-06,1.5847769,44.031284,-17.788702,12.67701,-41.329906,-15.317267,25.353552,-22.364662,-15.151024,-32.326565,-8.7016115,20.989183,8.8914995,0.18507542,0.32675755,0.48099288,1.0407153,1.327179,1.631484,2.1692684,2.6882007,0.048333332,0.6735613,123.30453,137.64626
1.0470667e-05,1.8831557,41.558575,-19.530733,15.16306,-37.364487,-12.002999,23.220697,-28.372528,-14.173863,-26.385437,-6.7646375,20.063787,7.6828666,0.19311559,0.33332542,0.524173,1.0937495,1.3372678,1.6440972,2.2013454,2.699993,0.046666667,0.63895565,116.41212,132.33772
5.5134183e-06,1.5563183,41.875454,-23.712759,22.255554,-33.722794,-9.439502,20.332964,-35.63563,-13.203373,-22.868454,-1.4152712,22.068693,5.7586665,0.18668437,0.32288173,0.5870305,1.0636996,1.3162222,1.5216346,2.0983136,2.666056,0.045,0.6092159,108.09241,126.27639
1.7701396e-06,1.1358398,40.169983,-25.126146,30.694763,-27.65285,-9.792094,16.958292,-40.872417,-10.383933,-19.684698,3.867923,24.771471,4.3344893,0.17371614,0.31040874,0.6905575,1.054979,1.3120309,1.4579216,2.065898,2.667326,0.0425,0.58912855,105.876625,121.17645
1.1965103e-06,0.7977781,34.12627,-23.438044,44.551426,-18.876682,-8.511192,10.4004,-42.016285,-5.920668,-18.503489,4.371997,20.144411,4.768204,0.15511777,0.33638108,0.82600576,1.0723761,1.3294638,1.450862,1.9759464,2.628648,0.035,0.5235336,105.73272,117.31552
3.064272e-07,0.57991546,26.868643,-25.145157,60.03894,-16.703127,-5.678652,6.6969123,-42.353935,4.965548,-23.896652,-0.7114741,11.509353,5.0371203,0.15874429,0.47189298,0.92024285,1.1213402,1.3299099,1.4416566,1.8100454,2.3497627,0.051666666,0.45856452,71.52219,115.42883
8.7710913e-07,0.7274873,17.657406,-33.09306,72.53747,-22.404684,-1.3725971,4.9745436,-40.848557,16.694025,-24.54979,-5.0194163,0.35099745,0.9545293,0.21998191,0.66161674,0.9756136,1.1682467,1.338441,1.417283,1.6254239,2.2400615,0.1175,0.37803927,36.179287,114.73974
9.0330076e-07,0.82989746,6.72773,-42.710835,72.62434,-29.620699,0.9588356,8.3762665,-37.213017,18.577139,-31.17418,-8.484456,-1.0909773,0.15377028,0.38483176,0.81824356,1.0160061,1.2175144,1.3503891,1.41861,1.6791005,2.2595367,0.23,0.34456894,0.0,114.73974
8.1498894e-07,0.75225616,-3.1884747,-53.101963,66.294136,-30.427992,1.3967148,9.646885,-34.31851,16.625784,-26.897491,-6.194563,0.47534308,-2.8026588,0.55419016,0.86926603,1.0474054,1.2262105,1.3806777,1.432498,1.8806907,2.5509603,0.32750002,0.29576123,0.0,114.73974
1.1104104e-07,0.513988,-10.1513815,-58.8268,58.177586,-25.873724,0.905644,11.195638,-30.717672,12.556001,-26.36235,-6.2005916,1.8314811,-2.9350872,0.6661794,0.8663557,1.0627228,1.2181138,1.3931465,1.4428744,2.0644805,2.6481133,0.37250003,0.25773457,0.0,114.73974
9.026786e-08,0.45810008,-13.008487,-62.106964,50.049366,-23.963648,-3.4576948,8.324097,-30.81491,15.488099,-17.572317,-4.131663,3.4174569,-6.0088267,0.69702417,0.85812837,1.0682405,1.2070382,1.4007648,1.4703864,2.1343677,2.662419,0.36916664,0.28393725,0.0,114.73974
9.973263e-08,0.47067174,-11.641585,-69.41229,52.34711,-31.924334,-6.996105,1.0896225,-28.507425,19.754166,-19.006365,-2.4796107,-2.5407364,-9.08686,0.69032526,0.8403039,1.0457085,1.1887089,1.3682762,1.4678535,1.9482213,2.457525,0.35500002,0.2856951,0.0,114.73974
3.042354e-07,0.5903172,-12.912702,-71.71882,48.962902,-35.550655,-9.022729,1.7206545,-27.39778,19.239544,-19.426073,-2.519319,-0.77477735,-10.750188,0.6982363,0.84294647,1.0459806,1.1961039,1.3710575,1.4753524,1.9157962,2.4503794,0.35666665,0.3101361,0.0,114.73974
4.02903e-07,0.7250307,-13.333733,-72.85746,51.442593,-42.800533,-7.513721,3.6748283,-26.29112,17.624655,-24.459349,1.5814582,-2.009415,-12.478214,0.6859495,0.8557482,1.044249,1.1997579,1.3671036,1.463682,1.8117846,2.4330044,0.36833334,0.25286704,0.0,114.73974
3.7945924e-07,0.6885514,-15.842949,-67.25973,46.722076,-41.680683,-6.8877854,10.135148,-24.981468,16.485197,-23.465616,1.6069556,1.7075518,-12.356782,0.69628805,0.88615006,1.07803,1.2287847,1.4019524,1.4865483,1.9384056,2.6230829,0.38166666,0.25409195,0.0,114.73974
2.698446e-07,0.64054567,-14.026912,-63.349873,51.369904,-43.02708,-12.109828,6.848026,-29.19542,16.292921,-20.740938,2.686734,0.7343571,-11.588776,0.69628805,0.8989528,1.088522,1.2310076,1.3998337,1.4857684,1.9391117,2.6334178,0.38833332,0.21176355,0.0,114.73974
5.0802396e-07,0.7411427,-12.930696,-59.240482,52.40385,-41.36182,-14.178681,3.0534039,-32.763973,15.949023,-18.863176,0.7187167,-1.1338605,-14.19974,0.712466,0.9255698,1.0942265,1.2420301,1.402311,1.4996055,2.0236096,2.6469405,0.38916668,0.21673362,0.0,114.73974
5.729594e-07,0.81734914,-10.706754,-55.68838,55.789257,-43.394806,-14.396882,1.9131918,-35.81117,11.500538,-17.549501,1.9541163,-0.80365825,-12.002496,0.678099,0.93644387,1.090641,1.2545503,1.3965292,1.4952459,1.9690984,2.6031516,0.38333336,0.22417943,0.0,114.73974
5.2133794e-07,0.7849844,-5.78947,-49.63426,63.626087,-46.692448,-8.256337,2.4408662,-37.442104,8.776683,-18.954353,2.565404,-1.2134031,-11.115359,0.53083175,0.94690794,1.081972,1.2531216,1.3850394,1.4857811,1.8425857,2.471651,0.33916664,0.35832858,0.0,114.73974
2.1613486e-07,0.6223223,4.7554836,-41.575832,71.26883,-46.465275,-9.109132,6.953981,-34.530872,5.607556,-13.962344,2.1486733,-0.38494465,-7.1512775,0.3394327,0.88124275,1.0744938,1.2217636,1.3684419,1.4673153,1.7399987,2.370158,0.25166667,0.52505285,32.89801,113.402596
1.9873472e-07,0.6077889,14.307523,-27.99971,74.40016,-38.71446,-17.917486,10.160977,-34.07053,5.2871933,-6.0818515,0.7406521,2.346832,-5.316729,0.1921026,0.7407086,1.0677725,1.1829847,1.3530397,1.462557,1.8926147,2.4343808,0.14166667,0.6944137,64.84556,110.82498
4.9348114e-07,0.72972804,24.36843,-20.455797,71.43705,-29.624039,-32.82739,11.228496,-29.73184,6.088856,0.624798,0.1121468,7.704184,-2.9118357,0.15175305,0.532573,1.0450279,1.1317554,1.3272011,1.433392,2.033617,2.5633,0.061666664,0.7692094,94.98724,106.86554
1.2910567e-06,0.9952939,29.985205,-17.853022,67.92397,-21.242365,-41.395985,9.361552,-30.080828,6.1998467,0.90363836,-0.45616046,16.373615,3.2835538,0.14452867,0.36825,1.0042161,1.0981749,1.2960283,1.4019247,2.1618724,2.6667747,0.028333334,0.7824195,97.89639,104.62326
1.96181e-06,1.2110378,35.10543,-20.541025,62.434555,-16.222984,-41.704044,4.4579854,-31.218369,4.9424024,-2.9398193,-1.5055219,22.422846,7.3717365,0.14135237,0.29060474,0.9425168,1.063526,1.2770473,1.3766365,2.1584752,2.6672318,0.027499998,0.7623825,107.9462,105.454
4.928727e-06,1.5287849,38.35989,-24.675035,53.02533,-12.831103,-34.123547,-0.41340652,-33.18944,3.2002785,-11.064834,0.22105853,25.74108,8.72816,0.14238954,0.2672888,0.87549883,1.0113864,1.2658429,1.38526,2.0908139,2.6398351,0.035833333,0.72564,116.843666,108.301414
8.686652e-06,1.8219012,40.247925,-26.472467,39.57066,-7.379359,-27.864634,-2.8975372,-33.00403,-2.9628727,-15.871727,1.8521732,26.142738,6.818003,0.1444521,0.27312472,0.82071716,0.9723982,1.2757705,1.5011233,2.125027,2.6539552,0.039166667,0.6794941,116.322044,110.30658
8.0423815e-06,1.6274701,41.143208,-27.77289,29.898544,-4.41158,-22.978546,0.2694815,-28.958641,-9.553565,-18.744524,4.102238,22.381853,4.4237514,0.14798044,0.2922096,0.7719326,0.9446204,1.240839,1.5802227,2.134073,2.656805,0.035833333,0.6163152,110.0524,110.243034
4.992209e-06,1.2852808,39.587765,-27.729357,24.250273,-4.1319065,-20.358696,9.274365,-25.500864,-14.931908,-15.350357,4.3097744,19.53225,2.8294165,0.1623381,0.34004593,0.7589634,0.97558945,1.2148007,1.6411356,2.226888,2.689945,0.026666665,0.58451504,71.01324,109.544624
4.3790817e-07,0.7282315,38.687843,-29.624556,25.337074,-7.287992,-19.005476,19.734459,-22.920593,-16.817986,-11.555198,5.9949036,15.301689,0.65710163,0.1761721,0.37534896,0.75579053,0.99977666,1.1753963,1.5784497,2.183533,2.6808274,0.020000001,0.6058747,73.69515,109.69131
3.5483163e-07,0.6228268,37.62526,-29.894148,27.915756,-10.299856,-17.726643,26.002945,-21.288992,-12.864925,-8.505271,5.7737584,15.619088,-1.171094,0.17954487,0.38301623,0.7784402,1.0165782,1.1800392,1.4929899,2.0935338,2.6768064,0.015833333,0.6553781,73.61782,109.78196
6.693307e-08,0.4319891,37.132664,-27.347586,30.494995,-11.133597,-19.538816,26.9917,-18.552954,-5.583263,-5.283791,6.062345,14.585835,-2.0573456,0.16669494,0.36296222,0.80783194,1.0151178,1.2026669,1.4508799,2.0868266,2.686732,0.014166667,0.7020839,106.95115,109.07426
2.0683537e-07,0.5333889,36.763653,-23.396774,32.72729,-11.26541,-21.366821,24.583778,-14.401817,5.4817843,-2.4614165,7.2346797,13.834126,-4.1640925,0.1483418,0.32753554,0.83115834,1.0051697,1.2237437,1.4187679,2.0646896,2.6955566,0.0125,0.72783184,102.86248,107.521324
4.1202452e-07,0.70308036,36.329746,-18.09112,33.21798,-8.962926,-23.885534,23.32385,-9.384128,9.592938,0.6229307,8.3346615,12.095765,-6.9098563,0.13257875,0.30697322,0.8475876,1.0057789,1.2310672,1.4595019,2.136532,2.6960614,0.0125,0.7610197,101.09086,105.9137
6.0309696e-07,0.8586421,35.389088,-13.861652,34.533585,-5.061754,-22.588768,22.628006,-6.25689,8.699376,-0.17507546,7.7123427,9.442356,-8.052251,0.116384655,0.30564108,0.8617194,1.0170002,1.2351599,1.5135406,2.1786613,2.698864,0.0125,0.77942926,103.54266,105.320946
6.457573e-07,0.87696475,33.19531,-11.160626,36.91489,0.1950156,-18.470606,25.214462,-5.261378,4.248918,-0.96292347,0.97526234,7.670536,-6.248886,0.09940336,0.34875834,0.8872819,1.0542916,1.2630954,1.6070582,2.2391846,2.6938374,0.0125,0.80037975,105.44904,105.35297
4.9157774e-07,0.7861576,28.929985,-13.491719,38.168324,4.9602723,-11.146641,30.402565,-3.9459286,5.508826,-2.4832585,-4.7684216,5.156887,-3.799488,0.09588758,0.4425424,0.89656454,1.0873481,1.2896388,1.6605798,2.2673619,2.7021396,0.0125,0.84225684,104.90362,105.24062
3.2483533e-07,0.6738064,23.8862,-21.421072,36.55174,7.0664806,-5.606402,36.44691,-0.6460846,10.367927,-1.5527569,-7.453789,6.70204,-1.256462,0.12407687,0.5410266,0.87981296,1.0877762,1.2823168,1.5961045,2.1886466,2.6901283,0.0125,0.862464,103.05666,104.69463
1.1961308e-07,0.5139195,20.785788,-31.944977,34.290043,5.8809323,-2.7865982,36.104633,-2.2503603,15.98548,-3.4290524,-6.875871,9.543559,1.965322,0.19791074,0.5980982,0.83147407,1.0603548,1.2488091,1.4852506,2.0520346,2.6638024,0.019166665,0.8362368,101.63706,103.93024
7.456132e-08,0.4507066,18.29513,-41.10013,29.998718,7.0758023,0.25817475,30.284447,-5.9183555,15.695889,-1.1181427,-6.203835,10.60002,5.2317195,0.31498435,0.61507267,0.8099697,1.0498867,1.2460932,1.5127206,2.0482438,2.663017,0.044166666,0.7120998,104.36997,104.040184
3.750623e-08,0.35511884,17.892912,-51.185528,26.772196,6.868219,2.3425834,26.580198,-13.397191,14.123736,0.83209676,0.8363126,11.621718,4.2144995,0.41261408,0.5988813,0.8016375,1.0244488,1.239365,1.5141517,1.9559199,2.6508465,0.079166666,0.57790464,70.431786,104.36728
2.1357174e-08,0.25835487,15.704261,-59.937305,24.040405,6.2564282,9.385509,26.548048,-15.509441,12.647885,-0.78035325,6.4650807,12.1379175,0.1765809,0.46477744,0.58353734,0.8081371,1.0005745,1.2081001,1.514309,1.8352585,2.569269,0.115833335,0.44509983,36.066246,104.75043
1.3335072e-08,0.23599124,14.04662,-65.75643,24.031744,2.333326,9.545194,26.49305,-19.124159,12.30704,-6.536286,11.710614,14.848271,-7.6766477,0.47389737,0.56674176,0.82562715,0.97343,1.2203401,1.4287354,1.791544,2.5576823,0.14083333,0.38042188,0.0,104.75043
1.6743483e-08,0.2568265,10.964989,-66.8727,23.363235,-0.67104244,10.89149,23.625204,-21.097734,11.462741,-12.888675,5.1742353,13.007095,-13.531688,0.48261508,0.57460535,0.8429343,0.99049854,1.267839,1.4492389,1.9404322,2.5689206,0.16416667,0.29839453,0.0,104.75043
4.126366e-08,0.3713789,7.5438867,-66.899254,19.083567,-3.0169125,7.2540054,19.035093,-23.513792,11.028056,-11.911536,2.4153502,12.348399,-14.802173,0.49452892,0.6018026,0.8665982,1.0270535,1.3466417,1.5079522,2.169987,2.6701012,0.18416667,0.2541214,0.0,104.75043
3.897937e-08,0.36274576,5.4546876,-70.863976,16.72698,-8.275254,7.1683707,16.381044,-27.429102,11.144374,-18.472994,0.10429994,8.558772,-14.042302,0.49915287,0.6024586,0.85963726,1.025484,1.3468467,1.4968408,2.0803175,2.6561856,0.19416666,0.23001075,0.0,104.75043
4.3878345e-08,0.38170767,4.6148934,-74.35127,13.303563,-11.242251,7.1617703,14.982957,-30.476572,10.223715,-17.779665,-1.3913177,6.4951396,-11.133681,0.49951705,0.6008324,0.86200684,1.027321,1.3156177,1.4726554,1.9664149,2.6371882,0.20166665,0.24693294,0.0,104.75043
2.193456e-08,0.3085365,5.3560033,-80.43754,15.676483,-15.794925,1.6884867,15.992536,-34.158016,5.1724763,-21.152473,-4.9094186,3.5443008,-8.79841,0.49705517,0.58827645,0.8471437,1.0051082,1.2607418,1.4029495,1.7505747,2.5681088,0.20083332,0.25949565,0.0,104.75043
2.0871221e-08,0.3039032,2.7121325,-82.32926,11.006672,-16.758408,-0.7326036,17.652855,-31.102274,3.2525647,-18.114807,-10.430533,3.4086454,-5.8890667,0.495852,0.6002271,0.8675523,1.0271331,1.2442154,1.403792,1.8592283,2.5849082,0.20166667,0.2625009,0.0,104.75043
1.33436515e-08,0.26996204,-0.38866997,-84.09127,9.10591,-19.781046,-4.7666473,20.2112,-27.612547,3.7006195,-14.010383,-4.7772856,5.5622163,-9.35542,0.49101987,0.59500504,0.882435,1.0390186,1.2610546,1.4419384,1.9784307,2.6075945,0.19666666,0.2732289,0.0,104.75043
1.079079e-08,0.22964795,-1.5908006,-80.74628,5.9729404,-20.795706,-2.8560913,20.92188,-24.664904,4.787407,-11.222935,2.307122,5.5228577,-13.393987,0.48849633,0.5785219,0.9087763,1.0516658,1.2928379,1.4742199,2.132612,2.6666927,0.20083332,0.28387535,0.0,104.75043
8.412013e-09,0.21703471,0.19078963,-82.51691,5.1799293,-25.090109,-1.1926712,21.908356,-30.50625,4.4999623,-7.6994224,10.127488,8.137286,-14.353557,0.48279783,0.54847217,0.9027327,1.0460564,1.2882746,1.4666146,2.0112965,2.6306918,0.20333333,0.3506943,0.0,104.75043
5.9121468e-09,0.19270378,1.226101,-82.72357,2.1113927,-23.576303,2.6569593,23.35827,-32.653927,3.4525204,-9.896514,8.50303,9.018974,-10.523635,0.47954226,0.53154474,0.8747882,1.0340375,1.2775246,1.4373379,1.895586,2.5911982,0.19500001,0.3623081,0.0,104.75043
5.796366e-09,0.1865809,-0.2929599,-85.581825,0.26632372,-21.81018,4.0714946,23.902872,-34.59947,5.5880713,-10.332892,4.1804824,7.1419845,-8.854302,0.4842749,0.5317697,0.86076516,1.0199703,1.2711582,1.4198886,1.8045821,2.5773847,0.18583333,0.3339598,0.0,104.75043
2.9762584e-09,0.16244562,-2.3864982,-82.856544,3.1061237,-17.05966,2.4130514,21.716925,-31.520279,8.949032,-7.477207,6.5219445,6.281605,-13.431533,0.49487224,0.54951966,0.853319,1.0082011,1.2699836,1.4126285,1.7320648,2.5759895,0.185,0.2526115,0.0,104.75043
1.8785913e-09,0.13338098,-2.711422,-77.89234,6.837911,-16.465797,-2.9340017,17.949865,-33.89293,6.9756894,-9.240445,3.7315733,3.7108104,-18.125305,0.49652743,0.56545424,0.87100965,1.0046867,1.2760457,1.4116229,1.6918961,2.5766957,0.19666666,0.2375592,0.0,104.75043
1.7675238e-09,0.12266912,0.8075409,-67.57095,8.874094,-18.559912,-8.580714,16.821001,-31.007135,5.541737,-12.400265,-0.006717364,3.9049206,-20.56783,0.4573511,0.5689426,0.87275475,1.0176827,1.274107,1.4091877,1.7271856,2.5948646,0.19166666,0.35397133,0.0,104.75043
2.0521397e-10,0.069719024,9.32301,-51.456303,14.838605,-18.1136,-17.587847,18.836382,-29.185493,-3.4925358,-17.701761,-10.348407,2.666597,-18.999893,0.35850048,0.5483153,0.88556606,1.031665,1.2898508,1.4193578,1.9030777,2.6328552,0.1575,0.4796833,35.5389,104.905945
5.462526e-11,0.04797411,18.245005,-35.720898,24.776558,-17.1876,-23.545706,19.386084,-26.119741,-7.3494077,-21.13635,-12.892715,4.013078,-16.720861,0.2496022,0.49769688,0.89487576,1.0345505,1.277976,1.4037256,1.9791951,2.663695,0.10166666,0.60495055,74.743034,106.09442
2.5543654e-08,0.17969616,24.921755,-19.464697,29.989702,-14.148399,-27.767496,17.299189,-22.162233,-9.838046,-17.868477,-14.793045,3.4343348,-17.813393,0.16401865,0.42897144,0.9049084,1.0527029,1.2899759,1.4569947,2.1000435,2.664313,0.054999996,0.67727655,120.31741,109.65017
2.7426438e-08,0.23647352,28.351479,-9.102535,30.745178,-14.537842,-27.85967,15.743741,-17.955017,-9.72074,-18.921278,-18.31056,-0.07895104,-17.828531,0.13136482,0.34835085,0.87868565,1.0742264,1.2849876,1.4908223,2.1587658,2.6824443,0.034166668,0.7346423,138.26299,116.803375
3.2932668e-08,0.322214,29.241953,-3.8108099,24.118853,-16.457144,-27.431787,15.755704,-15.757777,-10.8623,-17.28111,-23.093534,-3.7743843,-16.904314,0.11958326,0.30577746,0.84778565,1.1277071,1.3148471,1.6430808,2.276907,2.7059133,0.034166668,0.73683023,155.50838,126.47964
7.64009e-09,0.20593476,29.149467,-0.48432875,20.805763,-18.706354,-25.544043,18.327467,-17.705343,-13.246083,-19.737251,-22.713684,-4.0341845,-12.173614,0.12239838,0.2769154,0.81114525,1.1415938,1.3124591,1.6212854,2.2931652,2.7312858,0.035,0.6811997,162.23141,135.41757
1.2179605e-08,0.23727266,28.063995,2.6062474,22.213547,-20.732649,-27.307444,16.330917,-18.652739,-11.226308,-16.456617,-18.78705,0.25999832,-10.575803,0.12343324,0.2689042,0.8227542,1.1678528,1.336161,1.6500349,2.2928421,2.7377357,0.033333335,0.7091277,152.71895,139.74292
