F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
0.0,0.0,0.0,0.0,0.0,-100.0,0.031454742,0.542392,0.0002685576,0.21423613,0.02271197,0.04274663,0.08828864,0.1551913,0.2543175,0.42125455,0.48350492,0.45542002,0.5699001,0.68360543,0.7326918,0.6931438,0.7192057,0.7379225,0.657551,0.770906,0.79405165,0.7216132,0.90752363,0.9891443,0.7583957,0.6233744,0.6162396,0.5054444,0.3700454,0.32799837,1.8648958e-06,6.5703257e-06,614.5833,906.25,1385.4166,2187.5,0.0021803388,1106.7557,5.5974555,667648.06,1.6016617,7.560278,-1.1056785e-06,0.86303884,2.5555435e-06,21.394196,-24.805092,13.697171,-5.607483,-17.641523,-0.21843164,-23.118513,8.043789,3.895541,-9.49466,16.233759,0.4004536,-0.005786101,0.6172844
0.0,0.0,0.0,0.0,0.0,-100.0,0.04147215,0.6791466,0.000359699,0.221875,0.021626255,0.0450265,0.09625589,0.18056308,0.25559092,0.46158955,0.5159073,0.53012085,0.73034257,0.87255305,0.97550625,0.95281863,1.1027697,1.1214162,0.8809822,0.9893759,1.1314353,0.9823509,1.1552634,1.2041583,0.8891309,0.64175004,0.64956015,0.52496487,0.3973069,0.34944335,2.5368809e-06,1.4069351e-05,1114.5834,1343.75,1791.6666,2572.9167,0.0027133094,1484.1625,5.447794,644250.94,0.7540283,4.7219834,-1.924206e-06,1.1087711,5.072507e-06,19.647657,-36.459072,13.687329,-6.4037437,-20.344809,-3.3149083,-34.509308,8.037688,0.04358101,-14.674484,14.960429,7.1768365,6.4331017,-2.480755
0.0,0.0,0.0,0.0,0.0,-100.0,0.04665028,0.8723785,0.00038312297,0.22083335,0.019920915,0.04684381,0.10175273,0.20890133,0.26831356,0.49629846,0.55465454,0.61982983,0.95903856,1.1296805,1.3058697,1.3422079,1.7429825,1.7106963,1.1609167,1.2893062,1.589213,1.356225,1.49371,1.5200968,1.0868309,0.6770776,0.66360813,0.53710586,0.4295477,0.37121144,2.398994e-06,1.6863085e-05,1489.5834,1760.4166,1885.4166,2677.0833,0.0033110862,1721.871,5.4203286,532947.3,0.36928734,4.2882557,-2.1987169e-06,1.259829,5.6573313e-06,18.754591,-42.85525,15.651242,-5.3649077,-16.11281,-2.2951825,-36.05407,12.05439,-0.49194202,-15.846508,14.043925,7.500338,6.231301,-6.5526867
0.0,0.0,0.0,0.0,0.0,-100.0,0.042780653,1.0467806,0.00034308957,0.22013889,0.019928249,0.051360097,0.11028794,0.23280372,0.29217765,0.5078704,0.593627,0.6873186,1.164691,1.366591,1.595129,1.7015694,2.3370454,2.251512,1.3975759,1.5870585,1.9589962,1.7076777,1.7515866,1.8069316,1.2826316,0.72899646,0.6847935,0.55564976,0.45543516,0.3870499,2.1582493e-06,1.2975298e-05,1250.0,1656.25,1875.0,2562.5,0.0027197795,1627.0864,5.524732,559808.2,0.42163384,4.2339454,-1.781696e-06,1.2047571,4.4041467e-06,19.236319,-39.02895,15.12542,-2.5675948,-13.648227,-2.4759042,-32.13863,7.3539886,-2.476612,-13.638203,15.142464,8.277435,9.1951885,-4.692903
0.0,0.0,0.0,0.0,0.0,-100.0,0.040992025,1.1201338,0.00032182352,0.21701388,0.021294413,0.057897747,0.11908746,0.26081577,0.3341117,0.4886326,0.61811376,0.7329526,1.2338623,1.4685985,1.6882858,1.8702816,2.5564532,2.4680316,1.5285155,1.7649525,2.1105902,1.8331031,1.7761031,1.8865014,1.3749682,0.7821314,0.700293,0.5719174,0.4775165,0.39846697,4.119975e-06,8.890778e-06,833.3333,1447.9166,1895.8334,2520.8333,0.002617484,1458.9467,5.666079,649144.25,0.51465577,3.620179,-1.7333269e-06,1.098795,3.601025e-06,20.297949,-38.15259,14.212952,-2.9805357,-20.610434,-6.3404293,-30.885094,2.70788,-5.3409576,-12.168096,10.873157,6.2111664,10.057233,-0.11065403
0.0,0.0,0.0,0.0,0.0,-100.0,0.044583235,1.1167535,0.00034759755,0.21493058,0.024699008,0.070994966,0.1387821,0.2966958,0.38603625,0.47569215,0.66755986,0.7848672,1.1919675,1.4821602,1.625996,1.8837801,2.4137151,2.376743,1.6507287,1.854401,2.1190348,1.7895656,1.6447301,1.7800914,1.355514,0.82201725,0.71670014,0.5822981,0.4937055,0.4071145,5.160069e-06,1.0890257e-05,562.5,1416.6666,1937.5,2520.8333,0.0024350532,1393.2382,5.7399216,722938.0,0.34587666,2.7211888,-2.1822868e-06,1.051314,4.924573e-06,23.434504,-36.988308,17.332048,-1.0120653,-24.553352,-4.926136,-28.905622,1.7420555,-6.0291038,-12.683281,7.612667,3.4336483,7.199762,0.78736925
0.0,0.0,0.0,0.0,0.0,-100.0,0.048334878,1.1044939,0.00046355688,0.21840279,0.02950797,0.08696235,0.17039563,0.34422302,0.4542645,0.497856,0.7239519,0.84721273,1.097981,1.448069,1.5014735,1.8721124,2.206291,2.3041313,1.8288502,1.8744677,2.178099,1.749547,1.5286399,1.5931964,1.2962055,0.8390298,0.7245633,0.58848953,0.5103616,0.4209577,5.7357743e-06,1.7485816e-05,906.25,1572.9166,1947.9166,2458.3333,0.0027959002,1492.8306,5.4499946,642533.5,0.02908645,3.0106077,-2.9149608e-06,1.1111125,6.606339e-06,23.724373,-38.524944,19.991922,1.7528282,-27.461218,-7.049593,-30.71588,5.475008,-3.03462,-14.392045,8.609233,7.2147593,4.2767925,-2.5820248
0.0,0.0,0.0,0.0,0.0,-100.0,0.052318882,1.1443559,0.00055706786,0.23090279,0.038413763,0.10634363,0.2087037,0.38074717,0.48528638,0.5371774,0.7694734,0.889682,1.0686425,1.486729,1.4683584,1.9560369,2.1992974,2.5380003,2.143267,1.8907806,2.302691,1.8342667,1.5413517,1.4897752,1.2877846,0.83740443,0.7303253,0.5973282,0.5263882,0.43900096,3.5367368e-06,3.1227566e-05,1385.4166,1833.3334,1968.75,2260.4167,0.0030289323,1678.317,5.203205,464546.6,-0.529372,4.8685184,-3.969249e-06,1.2324442,9.522911e-06,24.28139,-39.601665,22.529459,10.998642,-18.402403,-1.0008975,-25.021948,9.261306,-5.501034,-15.821027,14.690572,7.727785,0.9190368,-3.5402985
0.0,0.0,0.0,0.0,0.0,-100.0,0.060213972,1.2250592,0.0006543282,0.24409723,0.053141292,0.12699787,0.24146505,0.39059043,0.49054047,0.57752186,0.7982509,0.91297406,1.176519,1.5925503,1.5243801,2.1288967,2.3477535,3.016962,2.5208862,1.9226359,2.352966,1.996086,1.650714,1.5015855,1.3177857,0.84026104,0.7530983,0.6180169,0.5437969,0.45516172,3.96332e-06,5.1852618e-05,1677.0834,1916.6666,1958.3334,2145.8333,0.0036518145,1741.868,5.0239334,351986.97,-0.59816194,5.581084,-6.415909e-06,1.2806038,1.4277856e-05,24.600927,-43.684307,21.023266,10.078996,-17.41112,-0.6034932,-22.97468,14.096162,-5.0888414,-17.782812,20.019083,10.922009,1.6371006,-0.97321147
0.0,0.0,0.0,0.0,0.0,-100.0,0.06310458,1.3057618,0.00068128825,0.25277779,0.06550617,0.13630185,0.25116363,0.3786399,0.4579954,0.60777384,0.8522927,0.9398599,1.3696365,1.6883565,1.6716385,2.2708833,2.4758024,3.4900703,2.8969164,1.9622141,2.2736003,2.1303334,1.83452,1.560029,1.3557768,0.8524656,0.7809553,0.63287044,0.5516674,0.46253762,3.3782155e-06,5.7464375e-05,1697.9166,1937.5,1989.5834,2135.4167,0.0046852743,1780.0128,4.9150634,330733.16,-0.47558463,5.695068,-6.977487e-06,1.303066,1.7397206e-05,24.322906,-47.29034,19.15854,6.255752,-16.727892,2.9960148,-19.29981,18.618845,-5.5237846,-18.26798,20.68251,5.36445,-4.9048395,3.6011047
0.0,0.0,0.0,0.0,0.0,-100.0,0.06209861,1.3595104,0.0006420252,0.25486112,0.072655655,0.13677992,0.24788971,0.36047506,0.4267715,0.6316638,0.946614,0.9976104,1.5517534,1.6952225,1.7942051,2.2651823,2.42252,3.6377985,3.1682625,2.0699866,2.1743538,2.2508812,2.1082513,1.6604668,1.3976002,0.88053656,0.8058657,0.6396013,0.5470921,0.4572324,3.1255722e-06,4.938756e-05,1729.1666,1968.75,2135.4167,2531.25,0.004853956,1873.627,5.258282,418772.03,-0.21114127,4.424024,-5.944858e-06,1.3336877,1.48664985e-05,22.598162,-47.53319,22.496782,-1.3625469,-20.939318,4.881487,-17.930866,18.887863,-4.503843,-18.250422,20.687124,2.8863175,-4.6275163,5.9372478
0.0,0.0,0.0,0.0,0.0,-100.0,0.06370213,1.3795576,0.00070922053,0.25520834,0.06955055,0.12511274,0.23233366,0.34859863,0.4011893,0.6435051,1.0168294,1.026207,1.5133272,1.544267,1.8122368,2.075269,2.1644816,3.5152671,3.3586528,2.2203462,2.2864094,2.4940164,2.4487486,1.7392168,1.4534305,0.9210902,0.8265765,0.64502954,0.53804106,0.44876555,1.9805336e-06,6.995274e-05,1864.5834,2020.8334,2312.5,2802.0833,0.0059285983,2049.9998,5.13057,384876.22,-0.1411575,4.524361,-6.645794e-06,1.4082114,1.758252e-05,18.302528,-48.92107,29.475296,-1.4303583,-27.730843,5.1942215,-18.624159,13.026364,-2.121825,-15.911374,19.00795,1.1186422,-8.920077,7.643284
0.0,0.0,0.0,0.0,0.0,-100.0,0.06655715,1.3789062,0.00079181226,0.25034723,0.065630175,0.12036178,0.2242214,0.34765175,0.39634743,0.63360834,1.0067735,1.0185823,1.3097429,1.3513627,1.7071103,1.8145981,1.831457,3.225283,3.492265,2.3860996,2.5860586,2.8603103,2.6924007,1.8127499,1.4904658,0.9794591,0.83827734,0.66445786,0.54590607,0.4503819,2.9906707e-06,7.3392985e-05,1927.0834,2052.0833,2385.4167,3083.3333,0.0061127837,2099.2834,5.4075065,450198.4,-0.25712597,4.1504507,-6.9701455e-06,1.420143,1.8153116e-05,18.503757,-47.197254,33.31001,-1.198996,-31.962202,6.556642,-19.922441,10.599044,-1.5136095,-14.948291,19.1281,3.5516396,-5.735616,7.092398
0.0,0.0,0.0,0.0,0.0,-100.0,0.07739372,1.415212,0.00094216474,0.24305557,0.06303042,0.127666,0.22918959,0.3728265,0.45539698,0.6403785,1.0062091,1.0352693,1.132429,1.2635326,1.6003302,1.6695315,1.657715,3.0545006,3.6524324,2.593649,2.9677582,3.32166,2.8528736,1.9202782,1.502257,1.0642364,0.86631316,0.697495,0.58302003,0.46553493,6.726162e-06,9.7741e-05,1822.9166,2031.25,2291.6667,3031.25,0.00677704,2028.1523,5.3972735,492105.5,-0.22209269,3.7133598,-1.0289307e-05,1.3852139,2.862484e-05,20.096956,-49.420063,30.224203,-4.655791,-35.3666,4.824039,-21.452965,9.730755,-1.7700621,-16.967121,19.136496,3.2944934,-8.507236,7.0934396
0.0,0.0,0.0,0.0,0.0,-100.0,0.0833625,1.4895244,0.0010548666,0.23576389,0.06560483,0.15135403,0.2623119,0.43173257,0.5990128,0.7195367,1.0915885,1.1332163,1.1295494,1.3590704,1.6375207,1.6899041,1.7214187,3.0120773,3.8113086,2.7900393,3.1551507,3.6260931,2.8932428,2.037675,1.5326828,1.1369635,0.89469963,0.73233277,0.6268239,0.48672414,1.907462e-05,0.00010312694,1625.0,1989.5834,2156.25,2843.75,0.006628938,1862.0693,5.5379906,612693.56,-0.39066324,2.8880272,-1.3448789e-05,1.3018752,4.044095e-05,24.585457,-48.1897,28.057562,-6.724648,-33.835567,0.7544907,-24.677595,10.478633,-4.9516106,-14.919278,21.561369,2.0044756,-5.648004,3.8071535
0.0,0.0,0.0,0.0,0.0,-100.0,0.090930335,1.577352,0.0012288014,0.22847222,0.07079884,0.187894,0.32209757,0.52992487,0.8506879,0.8664934,1.2158009,1.2531761,1.2440801,1.5526038,1.7535444,1.764326,1.9144138,3.1002188,3.9052162,2.9474742,3.1201677,3.6252565,2.899773,2.200636,1.6649324,1.1819254,0.9269461,0.75734854,0.6530412,0.50237554,3.854938e-05,0.00015491921,1458.3334,1958.3334,2093.75,2552.0833,0.0072870203,1768.0776,5.1110377,610967.2,-0.4490743,2.7032156,-2.1634545e-05,1.257112,6.477981e-05,24.953232,-48.034954,31.906906,-7.0670867,-35.95062,-8.098092,-29.57042,7.6233287,-12.129155,-11.869596,26.273073,3.4687245,-5.271439,1.1708664
0.0,0.0,0.0,0.0,0.0,-100.0,0.0948529,1.6467673,0.0014100528,0.22256945,0.07638284,0.22180863,0.38666257,0.6585536,1.1494926,1.0548893,1.25784,1.2622299,1.3082776,1.6836928,1.8585418,1.8316349,2.0657616,3.30202,4.0588527,2.993097,3.0282955,3.3956206,2.847717,2.3592398,1.9256903,1.1943749,0.9528277,0.7806526,0.6530687,0.50872517,6.3913925e-05,0.00019807256,1093.75,1968.75,2083.3333,2260.4167,0.008041398,1686.0863,4.8307757,610465.3,-0.5409316,2.5142155,-2.9622965e-05,1.2148353,7.8466175e-05,25.66478,-46.345554,35.703365,-5.0545325,-37.829617,-16.665041,-33.785828,7.6953597,-13.446448,-5.2409453,31.946655,4.6023774,-2.7532485,-2.2528574
0.0,0.0,0.0,0.0,0.0,-100.0,0.092909455,1.6612638,0.0014374688,0.21666668,0.082574464,0.245956,0.4439033,0.7637848,1.4017831,1.2335248,1.2065953,1.1743201,1.2905865,1.6667205,1.8119711,1.801041,2.0458422,3.3741486,4.083551,2.8927262,2.935545,3.0920286,2.785988,2.5083265,2.171704,1.2289177,0.973465,0.80939907,0.65190357,0.51654917,6.8376976e-05,0.00017657799,781.25,1958.3334,2125.0,2510.4167,0.009414349,1637.4525,4.891419,753668.0,-0.3198386,2.2279375,-2.8263472e-05,1.1757975,7.398458e-05,24.83745,-43.56355,35.087803,-9.835872,-39.340088,-16.070492,-32.31405,9.341862,-13.207988,-7.5618567,31.679705,4.6740985,-5.6159363,-1.5343437
0.0,0.0,0.0,0.0,0.0,-100.0,0.09660489,1.6545185,0.0013690548,0.21631944,0.08837732,0.2605609,0.47676244,0.7832381,1.4761645,1.3575433,1.1858138,1.1140804,1.3361473,1.6136498,1.7419723,1.7420853,1.9477984,3.334078,3.9960206,2.732639,2.8464248,2.9010553,2.8133285,2.6196425,2.3223965,1.2945112,1.0039431,0.8379423,0.66241294,0.52889204,5.3602966e-05,0.00017914094,958.3333,1947.9166,2114.5833,2593.75,0.010017502,1684.6844,5.045647,706671.0,-0.21087559,2.7086356,-2.6875447e-05,1.2070442,6.779991e-05,25.86888,-45.409916,31.134743,-12.161967,-32.6566,-7.5078373,-26.462934,14.219319,-12.850461,-9.976861,30.75538,2.7951086,-7.95022,-3.3257313
0.0,0.0,0.0,0.0,0.0,-100.0,0.098226905,1.6358628,0.0013098572,0.21770835,0.09292642,0.26794758,0.49048838,0.71604156,1.373468,1.4700661,1.303054,1.196815,1.5521523,1.649115,1.7225885,1.6536897,1.8383492,3.1164503,3.6706104,2.6239464,2.6881154,2.805071,2.9161031,2.6088161,2.2518785,1.3700329,1.0464157,0.8693587,0.6898151,0.5491133,4.3086824e-05,0.00016443916,1010.4167,1937.5,2093.75,2729.1667,0.010663275,1711.0604,5.1413755,715480.0,-0.09251535,2.7564678,-2.4097682e-05,1.2220529,6.989699e-05,25.518229,-46.61742,26.197802,-15.965192,-35.76442,0.6560196,-20.178139,12.8505335,-10.769048,-13.893357,29.457773,1.6006216,-14.563813,-3.307415
0.0,0.0,0.0,0.0,0.0,-100.0,0.099514395,1.6196104,0.0012699217,0.22152777,0.093597926,0.26904553,0.4875107,0.62352103,1.2008806,1.5328802,1.4870371,1.3755821,1.8357662,1.81154,1.7850345,1.5610138,1.7680216,2.899092,3.244746,2.6021163,2.5713015,2.7797842,2.978017,2.515275,2.0754707,1.4000648,1.0737333,0.87137395,0.7060663,0.561402,4.6890345e-05,0.00016411523,1010.4167,1750.0,2062.5,2635.4167,0.01063743,1656.1732,5.1877704,675177.75,-0.024316499,2.771685,-2.5028252e-05,1.1971143,6.810882e-05,26.959913,-49.15634,24.825827,-17.40798,-35.89828,2.4556682,-21.634323,11.091427,-10.816429,-11.274906,28.49264,2.2749028,-13.405006,-6.613297
0.0,0.0,0.0,0.0,0.0,-100.0,0.09384159,1.5845922,0.0012035472,0.22569443,0.0934053,0.25886902,0.4593906,0.57677835,1.0681657,1.5833954,1.5999197,1.4941424,1.9443978,1.9473146,1.8294868,1.5290803,1.7162853,2.664008,2.8711607,2.6292942,2.5555182,2.7433453,2.8532608,2.3344696,1.8613657,1.376626,1.076099,0.8646715,0.7070539,0.5618929,4.9701852e-05,0.00012057591,604.1667,1760.4166,2125.0,2770.8333,0.009660946,1623.6676,5.4675756,778812.8,0.013350527,2.119058,-2.0490164e-05,1.1681046,5.597716e-05,26.157028,-47.9599,24.927795,-17.01676,-40.20262,-0.34942806,-22.473976,8.172521,-2.1568904,-6.1721396,26.929665,2.8823707,-9.275498,-2.742265
0.0,0.0,0.0,0.0,0.0,-100.0,0.09397021,1.522994,0.0011753245,0.22777778,0.09276897,0.24209838,0.4296234,0.56024516,1.0231088,1.5907869,1.6113158,1.5038527,1.8013345,1.8937699,1.7988411,1.536327,1.6536912,2.4157941,2.5740573,2.622022,2.6148708,2.6880324,2.6102931,2.2027721,1.6930919,1.3289155,1.0401236,0.82925195,0.6906474,0.55020934,4.9355003e-05,0.00012090876,604.1667,1760.4166,2135.4167,2833.3333,0.009569701,1636.7153,5.556771,786877.25,-0.012360305,2.1097534,-2.0276335e-05,1.1730055,5.1263854e-05,26.805847,-49.36233,28.227997,-17.196325,-39.368378,-0.889513,-25.123358,13.498474,-0.6956505,-2.826616,22.886847,0.13521576,-7.069144,-2.5149696
0.0,0.0,0.0,0.0,0.0,-100.0,0.09353229,1.4541427,0.0012011438,0.22916667,0.098926075,0.23734932,0.40182683,0.5428,0.9895389,1.5308075,1.5200678,1.4426242,1.5560937,1.6757888,1.7082477,1.6050149,1.6473341,2.2067854,2.366161,2.5647662,2.7332003,2.6370437,2.3235428,2.1284077,1.6135839,1.2732573,0.9964895,0.7954554,0.6733926,0.5392015,3.506408e-05,0.00013170487,1010.4167,1979.1666,2354.1667,2843.75,0.008961833,1823.6318,5.6510396,733417.44,-0.33496347,2.2491264,-1.8450404e-05,1.2684188,4.8533067e-05,25.892899,-48.52209,30.339277,-12.345584,-39.336727,2.6913507,-20.605705,16.485409,4.936497,-4.1308174,17.705645,2.0496767,-3.2711685,-4.0255246
0.0,0.0,0.0,0.0,0.0,-100.0,0.10091869,1.4144157,0.0012669065,0.2232639,0.110164694,0.25503078,0.38320383,0.50860447,0.9399012,1.4458488,1.4606348,1.3921098,1.425273,1.4592967,1.5904163,1.684937,1.7279257,2.1431916,2.2276213,2.482766,2.8589504,2.6223783,2.160637,2.118189,1.5964772,1.2365128,0.96410394,0.7714587,0.67263824,0.5365365,3.5895508e-05,0.00018562614,1364.5834,1958.3334,2270.8333,2718.75,0.00971377,1841.3475,5.441014,628299.94,-0.38776657,2.793307,-2.4638988e-05,1.2905294,6.028476e-05,27.013975,-50.637066,30.711725,-11.982793,-35.73821,4.998177,-19.174294,23.545717,3.7066896,-7.2428417,17.934431,4.605741,-3.0519269,-10.831241
0.0,0.0,0.0,0.0,0.0,-100.0,0.09635252,1.3923988,0.001274636,0.21597223,0.12935501,0.2946149,0.36508358,0.47874877,0.86401135,1.3308278,1.4031502,1.4034599,1.4560543,1.3742834,1.508047,1.7617521,1.8587965,2.171396,2.1131241,2.3021438,2.894326,2.6078475,2.0677958,2.0912468,1.6154362,1.1863743,0.94280356,0.7674721,0.6781946,0.5360231,2.4843657e-05,0.00015656918,1427.0834,1947.9166,2281.25,2760.4167,0.009947599,1834.4512,5.605553,643317.7,-0.32612103,2.7948792,-2.0425432e-05,1.2861071,5.0110626e-05,27.806862,-48.669537,29.31927,-8.243213,-29.711115,10.046112,-16.344675,24.625254,8.471798,-9.964871,20.716005,9.081447,1.3048633,-7.3067474
0.0,0.0,0.0,0.0,0.0,-100.0,0.098554455,1.3743595,0.0012227426,0.20277779,0.14934881,0.33997682,0.35507873,0.48530746,0.80144,1.2519249,1.331988,1.4114113,1.5302407,1.4132324,1.4862248,1.8487782,1.9990516,2.2021277,2.0594327,2.0863972,2.7373908,2.48505,2.049442,1.992331,1.6171745,1.130926,0.94180274,0.7958112,0.69191384,0.53954035,3.1318454e-05,0.0001686894,1229.1666,1895.8334,2041.6666,2562.5,0.009380916,1713.3058,5.534346,590057.7,-0.21918069,2.931484,-2.3414308e-05,1.2375966,5.3219148e-05,29.27416,-49.19808,28.088722,-5.015187,-27.577398,5.7130027,-22.467249,23.48586,3.5852394,-11.421788,25.15375,4.3477836,-2.1419628,-6.178585
0.0,0.0,0.0,0.0,0.0,-100.0,0.09226828,1.3415724,0.001161096,0.19340277,0.16049135,0.37066007,0.38248944,0.51678294,0.7752363,1.1574268,1.2496183,1.4274255,1.5316153,1.4860157,1.5454702,1.9057919,2.0590072,2.1624784,2.0137002,1.8533654,2.3942323,2.269516,2.0220811,1.8688755,1.6112438,1.0812527,0.9562276,0.8330981,0.7010618,0.54571676,2.5904272e-05,0.00012747514,1114.5834,1885.4166,2031.25,2468.75,0.0084675625,1672.6908,5.5722823,603443.2,-0.22508997,2.831216,-1.874165e-05,1.2159077,4.1612013e-05,29.198812,-46.01726,26.30071,-2.686765,-25.633902,3.352809,-23.609436,19.075865,0.2399214,-16.029709,19.754215,0.13026746,-3.9760406,-2.9950085
0.0,0.0,0.0,0.0,0.0,-100.0,0.091977395,1.2929708,0.0011739898,0.18611111,0.15856497,0.3799033,0.44608125,0.58368015,0.7890013,1.0403596,1.1686255,1.4181827,1.4353232,1.4777223,1.5808264,1.9297824,2.058665,2.0403423,1.9759201,1.681343,2.027101,2.001325,1.8975525,1.7248341,1.6035709,1.0516528,0.9870836,0.8804581,0.71336913,0.56596905,4.1418727e-05,0.0001268862,968.75,1739.5834,2010.4166,2218.75,0.007942036,1530.2906,5.4125347,589304.2,-0.1316493,2.6713564,-2.1692913e-05,1.138851,4.4481014e-05,30.056284,-44.475353,25.363935,-1.620204,-28.341888,-4.563869,-27.099367,16.950972,-6.3319955,-18.773848,14.700099,-0.6373717,0.11695703,-2.4925404
0.0,0.0,0.0,0.0,0.0,-100.0,0.0876398,1.2464298,0.0012411611,0.18333334,0.14623466,0.3788091,0.5203626,0.6768132,0.8717231,0.9562618,1.1871463,1.4013563,1.3209519,1.4023446,1.5583826,1.8685516,1.9839064,1.8988761,1.9168648,1.5186887,1.7333325,1.7776755,1.7075518,1.6289454,1.6353135,1.0734028,1.0204471,0.90945965,0.72478753,0.58898336,9.334395e-05,9.083235e-05,750.0,1270.8334,1510.4166,2104.1667,0.008326146,1235.6735,4.8590217,536084.75,0.6195468,3.8377354,-2.7608165e-05,0.9628561,5.8936293e-05,31.22347,-40.006336,23.051262,-6.7821794,-29.735582,-8.540114,-26.06704,17.673334,-5.0134406,-16.580967,14.255441,2.2709334,-0.57228106,-0.64280206
0.0,0.0,0.0,0.0,0.0,-100.0,0.08483983,1.192535,0.001239147,0.18611111,0.1344582,0.37217498,0.56358194,0.78126454,1.0018165,0.9346959,1.2252117,1.4032755,1.2160106,1.2537967,1.4416661,1.7530109,1.8494555,1.6905646,1.8100549,1.3525876,1.5236584,1.6403753,1.5193939,1.5300497,1.5959578,1.1137851,1.0436624,0.9200991,0.73047346,0.6048282,0.0001112904,6.901159e-05,437.5,833.3333,1489.5834,2093.75,0.008636703,1056.6467,4.863432,615111.2,1.0135627,3.5718193,-2.8141794e-05,0.8505067,5.8398757e-05,32.62381,-38.29041,22.911163,-8.213304,-35.6826,-12.42786,-31.58166,16.286917,-2.4020889,-18.715885,16.137136,3.364629,-1.2850248,3.9058506
0.0,0.0,0.0,0.0,0.0,-100.0,0.08241295,1.1474514,0.0011197542,0.19097222,0.121557176,0.3660718,0.5789573,0.84095293,1.1247658,1.0045787,1.2328206,1.3776369,1.1308864,1.1681682,1.3514233,1.6393784,1.7219836,1.5030203,1.6844844,1.2333246,1.3479904,1.5524629,1.4472986,1.4601027,1.5209607,1.1446933,1.0478228,0.9087412,0.7245688,0.5990855,0.00010212964,5.7147943e-05,447.91666,791.6667,1458.3334,2093.75,0.0076815537,1054.7601,4.9809947,614206.06,1.1129168,3.7953408,-2.5056783e-05,0.8519166,5.332822e-05,32.065292,-38.955563,21.23288,-10.443039,-32.602837,-13.105847,-34.37774,13.707886,-1.6513442,-17.984869,17.339254,-1.8146352,-7.8020034,-0.5105942
0.0,0.0,0.0,0.0,0.0,-100.0,0.07498652,1.0938877,0.00094770774,0.20069444,0.107918054,0.33830985,0.56964135,0.79796475,1.1261225,1.0480522,1.1494359,1.3170276,1.0402681,1.1423806,1.3262428,1.5390495,1.5894269,1.329986,1.5273472,1.1706433,1.1875647,1.4775082,1.4500858,1.4051093,1.4158605,1.1505579,1.0451611,0.8957661,0.71260524,0.58104724,4.4820186e-05,4.937155e-05,458.33334,947.9167,1895.8334,2166.6667,0.006548529,1199.6312,5.4412656,699897.7,0.7084727,2.6934223,-1.3697503e-05,0.94132227,2.8666835e-05,29.723673,-40.811855,19.080244,-9.097725,-28.721838,-11.515835,-35.711697,11.764964,-3.3359616,-17.20964,18.063349,-4.545549,-6.3005424,0.4173942
0.0,0.0,0.0,0.0,0.0,-100.0,0.07352578,1.0466764,0.00084157265,0.20694445,0.095153205,0.29873362,0.5476695,0.6996479,1.0239521,1.041546,1.0219313,1.1894094,1.0071877,1.1505698,1.4039332,1.5207376,1.488959,1.215795,1.3776253,1.1830384,1.0824968,1.3849765,1.449942,1.3853499,1.368276,1.121287,1.0231744,0.8781659,0.69557863,0.55845207,3.7310692e-05,4.6994868e-05,468.75,1083.3334,1843.75,2125.0,0.0056170276,1201.0929,5.514853,643946.56,0.7130678,2.8784568,-1.215214e-05,0.951916,2.426651e-05,29.766088,-42.14517,17.153406,-9.919113,-24.852684,-10.154714,-36.824036,10.566218,-2.596353,-9.059049,18.767538,-6.8022957,-4.200211,-0.9427533
