Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.2365834,-10.131276,16.09407,0.05054152,-0.03259634,0.14820802,33.904922,-16.56981,14.146805,-48.361816,61.486656,0.0,0.0,4.8937693,-11.288458,-11.288458,909.5838,1079.6613,0.0,2256.324,665.051,-85.713806,3022.6233,650.925,-78.18817
0.29319218,-4.9557776,13.295056,0.06460194,-0.017609281,0.10861506,27.178122,-36.15442,9.4917,-52.81805,61.445236,0.0,1.0958107,4.950477,-10.835728,-10.835728,962.0542,1230.464,0.0,2150.8125,894.637,-26.484217,2902.8787,773.47754,-15.648488
0.34012207,-2.057258,14.153111,0.067144625,-0.0045551243,0.10103533,27.26586,-53.759155,13.837532,-50.690586,61.424534,0.044021823,1.0958107,5.062441,-9.439606,-9.439606,1073.0964,1362.0084,0.0,2158.2627,888.3581,-83.876945,2987.9988,876.0286,-77.58387
0.3455498,-2.2354896,13.386058,0.054909218,0.0035871223,0.07733011,23.329489,-55.283863,14.145332,-43.072117,0.0,0.0,0.0,0.0,0.0,0.0,1071.8553,1429.226,-201.0,2030.7988,933.0576,-141.7704,2942.0632,907.21564,-138.46031
0.3189353,-0.5102716,13.191445,0.058369983,0.0010357773,0.07655406,26.808517,-58.770756,15.816691,-44.751698,0.0,0.0,0.0,0.0,0.0,0.0,1011.8216,1305.7751,-201.0,1937.2189,934.5728,-201.0,2865.0486,843.1699,-201.0
0.29612932,1.5256037,10.375102,0.058165904,0.00547073,0.068952926,24.968893,-56.102734,14.011449,-36.9852,0.0,0.0,0.0,0.0,0.0,0.0,936.9001,1228.422,-124.199745,1830.3861,1017.4975,-133.84685,2695.6384,902.5334,-132.38744
0.2705914,4.4170732,8.892059,0.06582551,0.009483277,0.06505259,26.678312,-60.56407,16.588682,-34.06347,50.833347,0.0,0.0,4.0336685,31.228134,24.687164,936.576,1312.5991,-47.819637,1803.6754,1082.331,-66.766365,2679.9978,942.82587,-64.27775
0.26565114,5.5650897,10.676906,0.056415066,0.015817413,0.050870378,28.294401,-63.17249,18.159021,-27.336496,50.849712,0.0,1.2258024,4.504244,30.229807,25.241522,1057.4115,1392.3893,26.905235,1929.6906,1038.9464,-0.8249092,2837.6145,925.5722,1.6637131
0.26278457,6.850811,15.622073,0.06228052,0.012772429,0.06253845,29.824522,-61.80543,15.9855585,-30.260675,50.811253,0.053857177,1.8508583,5.582868,28.983116,24.743874,1107.9575,1507.681,23.712936,2008.2816,1044.983,-3.7813427,2961.8738,876.38824,-1.0309371
0.271981,6.7610574,18.52559,0.06550404,0.0050778263,0.06436384,31.05248,-58.904934,13.014809,-36.477127,50.727154,0.04845199,2.0547051,6.7083735,27.73697,25.320147,1102.6976,1353.4156,21.295815,2045.316,969.52264,-6.430578,2966.3635,857.90216,-4.0243297
0.2710917,7.3528914,19.416254,0.0936391,0.0049254163,0.077218354,27.849062,-51.55905,6.7941604,-35.124413,50.689056,0.03684615,2.1439326,7.3569846,28.679749,26.913025,820.65186,1407.9159,20.356422,1709.6849,1268.4164,1.133597,2642.035,947.2928,-6.836447
0.25381172,7.5636163,21.234282,0.09409485,0.001182014,0.07419815,28.43897,-49.888447,2.2550645,-37.125763,50.713722,0.027050033,1.6654139,7.9166527,29.828365,28.834473,767.58936,1307.048,0.0,1720.8134,1228.8368,-63.06312,2673.956,1039.8772,-72.75436
0.21483628,8.506028,24.716562,0.10381502,0.0037177813,0.08512336,26.761992,-41.543465,-7.8540955,-33.385166,0.0,0.0,0.0,0.0,0.0,0.0,809.29395,1336.149,-201.0,1840.7972,1237.3326,-127.49436,2904.615,1020.264,-137.87067
0.18553422,6.0064583,25.574877,0.094988935,0.0055187065,0.07754865,29.762817,-41.995136,-9.413737,-33.924686,0.0,0.0,0.0,0.0,0.0,0.0,952.28467,1327.849,-138.16461,1987.7628,1079.5526,-145.50104,3041.1133,978.9338,-146.52992
0.15745647,1.7987599,22.27778,0.079079814,0.0018274054,0.062885486,33.448597,-35.918346,-1.755488,-32.45811,26.749916,0.0,2.5928197,4.1881843,6.7061567,37.522755,770.95294,1383.7728,-74.08421,1690.5151,1319.8318,-82.92383,2772.6965,796.24493,-94.06962
0.16207737,-2.2323604,20.587868,0.047490593,-0.001665478,0.059283227,39.97726,-31.767721,9.340137,-26.420095,26.504797,0.080919564,2.7594566,2.897425,5.5582447,38.113674,717.8379,1361.5339,-15.127563,1691.1056,1354.6422,-30.125952,2709.3887,854.563,-41.22664
0.18565099,-7.1067963,24.375616,0.014118117,-0.008704494,0.09339144,40.717636,-12.165867,14.145804,-14.565117,25.697565,0.09009143,2.7830572,1.5438985,2.7477639,41.080963,731.2712,1162.6122,-17.127275,1835.3555,1219.9364,-33.48704,2903.0352,759.0435,-44.17396
0.2498626,-13.723977,33.608326,0.0038499224,-0.017427819,0.20858367,48.903778,-0.15191229,16.119493,-8.394671,24.687006,0.06648899,3.6349602,1.1986061,0.11195898,40.77826,907.035,1070.4321,-17.46491,2240.9014,1044.429,-42.325756,3279.0117,917.9156,-43.913376
0.3571914,-18.853191,38.707504,0.0029054424,-0.025088912,0.34548965,50.394924,12.59457,13.684964,-9.221547,23.794252,0.042886544,4.486863,2.7676184,-1.4904857,41.259716,739.0225,1103.67,-9.277218,1883.2549,973.16034,-30.43119,3012.1575,750.7744,-43.70695
0.46375403,-18.221659,40.5728,0.0098536685,-0.033148363,0.40715173,59.20888,9.998371,12.932468,-18.226103,23.369926,0.009182951,4.6743526,4.5883293,-1.8045481,40.655884,756.78534,1139.5282,-5.1993365,1915.0243,1019.3171,-28.825914,3028.3308,878.75635,-42.006916
0.54430336,-13.833256,39.039627,0.015359826,-0.028619977,0.37367168,58.37509,9.939493,5.8620915,-20.283186,23.109772,0.024785632,2.8132095,5.8946075,-1.818378,40.506542,548.1334,1261.0227,-1.2186635,1491.7812,965.64545,-17.58648,2739.7395,767.4207,-40.82205
0.5642174,-11.2486925,39.332424,0.025937552,-0.024342388,0.26380327,62.377182,4.572384,4.72177,-20.602646,22.92267,0.030070437,1.0199099,6.553787,-1.8271192,40.813015,553.9148,1311.1722,-0.64101344,1509.1802,999.72144,-17.033781,2814.888,875.61395,-40.589294
0.5634829,-10.876956,39.426003,0.027699357,-0.020832382,0.18425448,63.183807,2.8698041,3.2316694,-18.045229,22.797262,0.03201024,0.12545319,6.7340274,-1.5305967,40.872135,351.0315,1494.586,2.2196023,1185.6998,1007.9421,-5.3627896,2586.4775,872.48145,-40.516438
0.5507203,-11.498996,40.19454,0.02767927,-0.020618984,0.13076,63.09616,3.0533707,2.0718102,-14.785179,22.707888,0.016605604,0.2106973,6.6760025,-1.0648715,42.079124,558.1863,1339.5607,-0.4784166,1526.5612,1077.2925,-16.915264,2779.3933,1000.83984,-41.98968
0.55413485,-11.561748,40.423904,0.021226669,-0.023763826,0.113901295,62.38313,3.956288,0.5433267,-13.495285,22.630777,0.01093329,0.21838076,6.5968623,-0.48373738,42.009,746.66455,1223.5043,-3.450509,1845.6748,1092.6132,-28.15589,2993.55,1020.2985,-42.257645
0.55644643,-11.46728,41.160816,0.027501827,-0.02599994,0.1090934,60.79723,6.0017905,-2.0052278,-12.379012,22.573187,0.007822338,0.55652803,6.594235,0.09142995,41.798786,942.7388,1037.046,-6.1109834,2176.199,1059.0582,-39.140934,3229.6902,1065.372,-42.28368
0.5554096,-12.109104,41.00102,0.03152037,-0.027217954,0.11676911,58.82074,7.8030148,-3.208155,-12.774593,22.558609,0.0042904285,0.7701952,6.7884393,0.40637016,41.02399,938.0988,1031.9059,-5.5712295,2183.5757,1020.6043,-38.265102,3262.172,1090.6523,-41.647083
0.55015403,-12.333702,40.34165,0.034289286,-0.028673267,0.1094107,57.409428,9.070264,-3.9903982,-15.400612,22.589006,0.004540767,0.798007,6.8898787,0.43778977,40.961975,934.1634,1036.0443,-4.4031715,2197.8975,1057.2324,-38.725067,3289.4316,1169.9835,-41.851795
0.54827106,-11.5529175,39.21967,0.027529607,-0.03148255,0.11467934,56.879135,9.247821,-4.44547,-19.018621,22.634493,0.0046199095,0.52642554,6.9971066,0.112346806,41.805737,965.2421,1057.327,-3.413789,2321.4421,1062.7534,-40.426807,3432.1936,1173.0226,-43.084946
0.56009555,-10.3173685,38.804424,0.024400754,-0.031978052,0.08836585,57.26085,8.040646,-4.953209,-20.7076,22.6782,0.006906284,0.4560529,7.0065227,-0.49293122,41.467785,769.59863,1166.9012,-1.8899857,1971.7223,1004.5344,-28.537794,3197.8887,982.3164,-43.04782
0.56334484,-9.473704,39.40617,0.022542251,-0.031154549,0.07872576,58.655758,5.5249295,-4.4458604,-20.68007,22.735138,0.0046451325,0.47146407,6.871658,-1.2235975,41.467136,582.36127,1313.6078,-0.72059315,1639.224,971.2668,-15.953896,2981.4727,999.7098,-43.165424
0.57691604,-9.23334,39.46047,0.02248998,-0.031515416,0.07048925,60.330475,3.4974601,-4.0003457,-21.670944,22.829437,0.0036358193,0.42294344,6.670006,-1.7666229,42.437103,343.88974,1502.6598,0.3693819,1175.601,985.18506,-2.3917239,2607.554,987.3813,-44.080555
0.5873945,-9.084469,40.357513,0.024153186,-0.033400297,0.075535975,61.951355,3.1722689,-5.362177,-21.508072,22.961107,0.0028856455,0.305101,6.4981933,-2.0078993,43.749714,577.20996,1423.0157,-0.5117504,1620.0527,1126.4166,-16.502909,2957.4941,1203.3928,-45.380665
0.60581446,-8.735026,41.247402,0.025005786,-0.034008056,0.09196622,63.714947,3.3434048,-7.0540395,-21.628563,23.096115,0.002407197,0.30200708,6.5575175,-1.9804296,43.05806,524.8626,1570.6989,-1.2995541,1602.2954,1172.3735,-16.341263,2930.944,1210.0525,-44.83499
0.6290345,-8.564008,41.592556,0.03451087,-0.03306903,0.086237065,61.5183,6.2192497,-10.17863,-19.742262,23.183527,0.0049885195,0.443838,6.7005386,-1.877195,40.476826,535.28265,1688.3395,-1.677483,1656.3018,1250.6923,-21.349993,2894.6907,2054.1619,-42.528454
0.66249263,-8.286296,39.79166,0.03524452,-0.03322625,0.09265234,57.109318,8.705013,-11.288377,-19.703272,23.210535,0.0063960254,0.35901248,6.902754,-1.829997,39.115795,279.03058,1856.7495,-1.0132265,1202.9039,1146.6737,-7.0734086,2525.0715,1956.0443,-41.34466
0.6836342,-8.626374,38.22565,0.03692876,-0.035502587,0.09241095,53.94804,11.873695,-13.264375,-19.575895,23.206251,0.009347933,0.25007188,7.0038743,-1.7895145,39.177303,338.1179,1742.7188,-0.39461413,1242.9946,1171.2479,-7.1149216,2378.5256,2022.5192,-41.361435
0.68584377,-8.369594,37.76564,0.03569172,-0.03669158,0.11548647,51.74172,12.948021,-13.790816,-18.807714,23.202948,0.006586747,0.13974692,6.974775,-1.550012,39.057064,350.76196,1569.0366,-0.48768163,1216.6182,1092.4738,-2.7058852,2369.005,1304.4429,-41.094757
0.6570379,-8.252355,38.628117,0.035218414,-0.036190428,0.11150359,52.94631,13.062222,-14.982673,-17.373358,23.212738,0.0042987834,0.3793957,6.5422225,-0.995059,38.353077,368.2367,1513.6971,-1.2006108,1227.518,1076.9855,-4.5526614,2346.6055,1290.7037,-40.548748
0.6076982,-8.404055,38.565037,0.03485852,-0.037006196,0.113172315,53.613644,12.8368025,-13.407516,-17.31544,23.2987,0.0013157763,0.5271504,5.332157,-0.10450236,37.805313,367.18893,1453.9095,-2.2527666,1216.6484,998.6367,-8.209549,2455.3333,1211.0258,-40.51381
0.54526025,-9.887345,38.46812,0.028877297,-0.039771143,0.11409279,53.740772,13.513215,-10.711681,-16.814993,23.628798,0.0014976003,0.7877328,4.236504,1.0503467,38.07999,375.574,1453.5,-3.3507292,1229.2955,1003.9074,-14.243835,2466.253,1053.7152,-41.40311
0.44598702,-13.3177595,39.17866,0.02658315,-0.039928842,0.15794156,55.65694,13.510877,-3.6511877,-16.763288,24.107094,0.00085813465,1.6284512,3.9184368,2.4623678,38.64225,385.254,1423.8275,-5.4088025,1233.0596,1023.5208,-20.423735,2475.209,993.8868,-42.611423
0.3528413,-17.43609,40.162212,0.03383583,-0.035977405,0.15436974,56.039013,14.286594,2.392514,-13.805485,24.635614,0.012788326,1.7225689,4.4873085,3.9599926,39.286716,382.96628,1375.6323,-8.084939,1212.9258,1004.3315,-27.507395,2462.283,793.29376,-44.083176
0.24969076,-22.18382,41.28398,0.028862305,-0.0301197,0.1643102,55.968433,16.361502,9.149278,-10.023132,24.952768,0.022432068,2.295947,5.0394206,4.707852,42.010357,545.229,1457.974,-16.79027,1635.5682,1062.4901,-35.999466,2908.1921,1132.2097,-48.56157
0.17681241,-27.46638,43.02954,0.019358367,-0.021798173,0.11762526,52.066925,20.846552,14.739034,-2.173117,25.095104,0.033568356,1.752059,5.1488724,5.045663,43.33918,739.82007,1564.672,-80.891365,1941.8141,1143.7477,-94.32849,3152.4983,1324.7867,-100.88917
0.10846064,-30.578863,44.71245,9.932773e-05,-0.010671056,0.115927875,45.66245,24.019844,19.315502,5.6284637,0.0,0.0,0.0,0.0,0.0,0.0,1048.2137,1735.0752,-144.08124,2194.6067,1710.0713,-149.83653,3304.5457,1587.8275,-152.67314
0.0658476,-31.730307,43.887707,-0.0119980015,-0.0039257966,0.07139332,43.252193,21.622736,22.710474,9.849929,0.0,0.0,0.0,0.0,0.0,0.0,1104.4833,1720.3242,-201.0,2130.3843,2531.4514,-201.0,2899.2126,1324.1521,-201.0
0.042917024,-28.023354,39.168118,-0.008695255,0.00020388297,0.051892713,41.12209,14.872645,23.229132,9.413876,0.0,0.0,0.0,0.0,0.0,0.0,931.1301,1566.2539,-201.0,1933.4655,2482.5857,-201.0,2703.513,1176.2382,-201.0
0.03532963,-23.328562,32.49538,-0.0027230268,-0.003827814,0.02352175,40.76023,6.4055715,22.159813,5.66605,0.0,0.0,0.0,0.0,0.0,0.0,646.7817,1443.5806,-201.0,1838.5553,2246.4624,-201.0,2368.6875,1168.0327,-201.0
0.032300968,-18.21257,25.696999,0.016563764,-0.002693245,0.011631188,38.288677,0.43656936,23.404106,1.829466,0.0,0.0,0.0,0.0,0.0,0.0,423.7705,1349.8667,-201.0,1502.8417,1472.127,-201.0,2255.298,1043.6261,-201.0
0.034514043,-14.968566,20.690643,0.036954243,-0.0055781812,0.0052506165,36.23318,-4.1350737,25.89089,-1.6620712,0.0,0.0,0.0,0.0,0.0,0.0,492.83316,1445.1925,-201.0,1561.5748,1456.2148,-201.0,2213.2156,1033.6559,-201.0
0.032774914,-14.090304,17.694696,0.05251004,-0.0016436666,0.0047498625,35.001217,-4.4225698,28.884851,0.23619986,0.0,0.0,0.0,0.0,0.0,0.0,485.64932,1421.9381,-201.0,1593.1392,1073.7935,-201.0,2490.2036,869.2658,-201.0
0.030762568,-12.937283,15.71254,0.048334036,0.0065910425,0.0045682117,33.762707,-5.321232,28.606445,3.025095,0.0,0.0,0.0,0.0,0.0,0.0,702.6458,1340.7052,-201.0,1844.8257,853.0118,-201.0,2790.0906,874.962,-201.0
0.025630949,-14.098888,18.088488,0.034881696,0.013002142,0.0035462838,33.00852,-2.0314658,27.39466,6.092539,0.0,0.0,0.0,0.0,0.0,0.0,798.44696,1286.7012,-201.0,1961.6626,786.1545,-201.0,2917.5354,921.4406,-201.0
0.023391277,-13.776576,19.714727,0.023300953,0.01726753,0.0028964244,31.887983,-1.9031626,24.95015,4.459781,0.0,0.0,0.0,0.0,0.0,0.0,943.2981,1276.3418,-201.0,2024.2284,889.8333,-201.0,2904.222,1121.3864,-201.0
0.02443177,-17.488699,25.483276,0.016672885,0.01049064,0.0044795037,32.82008,2.3986962,25.400167,5.4085956,0.0,0.0,0.0,0.0,0.0,0.0,903.31665,1426.8766,-201.0,2024.3605,1029.9518,-201.0,2831.4414,1259.1237,-201.0
0.029650792,-22.45032,31.01681,-0.00047304606,0.00905189,0.013577994,35.396767,5.3823104,30.038683,11.885299,0.0,0.0,0.0,0.0,0.0,0.0,1063.4098,1490.1293,-201.0,2202.3684,1183.9121,-201.0,3194.925,1496.1097,-201.0
0.058911648,-28.297117,36.81059,-0.011955555,0.0011547565,0.056074623,37.474247,13.523869,37.117035,18.653868,0.0,0.0,0.0,0.0,0.0,0.0,873.41046,1693.835,-135.44402,2150.9587,1277.052,-144.6562,3252.055,1550.9742,-147.05804
0.12325438,-30.602102,39.5604,-0.017396543,0.0006917945,0.15520601,37.967457,18.166758,40.694,26.106348,24.746647,0.0,0.0,3.456592,6.5241117,35.02061,688.3676,1565.3563,-71.026024,1985.4814,1138.5431,-87.849884,3231.1465,1416.871,-92.39591
0.19940872,-29.3897,36.769665,-0.013903444,-0.005569083,0.22696434,40.44782,17.637085,45.006924,29.31122,24.489351,0.0,0.0,4.1550775,5.3856397,31.608208,348.42947,1404.3981,-5.314063,1654.1041,963.0666,-29.57846,2656.8572,1253.753,-33.908863
0.28377637,-27.346308,31.73021,-0.01608186,-0.0058736377,0.28524452,41.119568,14.8022995,46.731735,33.123093,24.02265,0.0,0.0,5.472156,3.1566718,34.44789,366.41367,1260.6047,-4.0218844,1627.8154,779.33374,-27.436281,2772.1624,1095.643,-35.3131
0.34426948,-24.498993,26.458822,-0.016892893,-0.008690833,0.25710723,44.483494,8.468314,49.677868,35.28899,23.646662,0.0,1.7529584,6.0460663,0.68508106,34.45781,345.17737,1386.5151,-0.7285747,1625.6929,818.51776,-26.08217,2736.539,1254.9419,-34.501305
0.38283226,-22.409765,22.72637,-0.012846771,-0.0051894346,0.23204564,46.216793,4.1221776,48.131176,36.456264,23.285795,0.03996389,1.3971357,5.9390197,-0.9849036,40.88561,403.27954,1729.0463,-5.6201005,1661.3705,810.2927,-27.484526,2993.9473,1181.6923,-40.253498
0.3844591,-22.627428,24.8476,-0.005056825,-0.007915166,0.17905498,48.38471,2.8716135,44.17541,34.990925,22.941025,0.031548634,0.5431034,5.477756,-1.790599,41.392353,404.8103,1722.7018,-4.86531,1649.6162,825.57446,-30.577408,2933.4648,1214.9232,-40.811146
0.36285082,-25.686865,29.616226,-0.0010721701,-0.012496725,0.15531193,50.170162,5.813665,39.75905,29.73216,22.62914,0.022549482,0.73140955,5.2211957,-1.8213311,43.61298,438.39786,1601.9707,-8.090743,1666.278,830.03546,-34.786716,3056.432,1251.0895,-44.293762
0.33546376,-28.834488,34.901123,0.004041603,-0.020810632,0.15945198,49.299408,11.74735,34.84937,20.984434,22.413507,0.018025465,0.6130992,5.277787,-1.1102803,41.477848,413.91516,1344.6971,-4.4144793,1698.9761,832.12305,-37.07103,3094.1804,1100.5011,-44.314297
0.29293907,-30.427505,36.850098,0.003586863,-0.020097574,0.1903563,48.49289,15.145862,34.738964,14.878207,22.322824,0.01827402,1.2118627,4.9546084,0.17280324,38.226543,432.2811,1255.7607,-8.034947,1708.6519,883.2837,-37.147537,3019.373,1087.699,-43.279755
0.25501046,-30.150764,38.862183,0.00023898389,-0.017241973,0.18804252,46.64533,16.120695,33.22315,12.070075,22.37919,0.02382346,1.9313666,4.1728683,2.055499,35.581787,432.8462,1245.6884,-9.28146,1670.8651,956.08673,-34.688744,2884.9392,976.8891,-42.108463
0.24786894,-26.161629,39.48583,-0.0099177975,-0.0074027614,0.16224873,46.140636,11.053773,28.330473,12.963905,22.480453,0.014599114,2.009645,3.253579,3.8971958,34.953552,667.8979,1110.6152,-13.476982,1941.8793,860.9275,-35.41187,3160.8835,1118.6737,-42.706177
0.24379869,-22.687654,40.769047,-0.014798611,-0.0056832787,0.12221863,47.2332,5.8779426,21.777246,12.242173,22.378866,0.01648276,1.269337,2.7218513,4.3884377,32.28162,614.1231,1332.8096,-14.829353,1748.6998,951.825,-30.059845,2945.6797,1079.3903,-42.12789
0.21239816,-19.116983,39.276905,-0.019006418,-0.00024190219,0.14257573,45.930237,4.135355,15.736072,10.879384,22.297321,0.010840921,0.42271966,2.6070728,4.5463314,31.444176,797.9282,1294.9938,-78.06871,1919.1798,975.4583,-86.46976,3109.507,1020.2651,-95.29049
0.17296827,-17.848654,35.525623,0.00472278,-0.006382642,0.13207607,45.096607,0.74801415,15.668068,-0.15322049,0.0,0.0,0.0,0.0,0.0,0.0,534.0798,1533.6641,-138.36989,1421.0348,1255.2158,-140.3314,2545.473,993.1446,-147.4071
0.15071236,-16.335892,30.314224,0.016746948,-0.011273999,0.10284329,46.65387,-6.431715,19.615356,-14.584485,0.0,0.0,0.0,0.0,0.0,0.0,742.15497,1398.107,-201.0,1842.847,1260.1868,-201.0,2795.672,907.3299,-201.0
0.16521321,-12.83903,23.806541,0.04166968,-0.021882078,0.052316952,47.877796,-16.48209,20.140135,-29.6023,0.0,0.0,0.0,0.0,0.0,0.0,530.40564,1544.7607,-201.0,1527.4463,1242.3214,-201.0,2495.4656,795.16144,-201.0
0.17998005,-9.982466,21.609404,0.030665686,-0.027784063,0.04227382,47.636337,-22.521807,18.007332,-36.88518,0.0,0.0,0.0,0.0,0.0,0.0,535.1895,1423.0453,-201.0,1561.35,1178.6465,-201.0,2494.154,725.48517,-201.0
0.19380862,-8.189081,18.240847,0.04217066,-0.027447736,0.04955159,44.883163,-26.922974,19.687109,-38.180386,0.0,0.0,0.0,0.0,0.0,0.0,510.12418,1355.6934,-201.0,1422.9613,1066.0916,-201.0,2418.4788,877.6167,-201.0
0.19709742,-8.025871,15.333152,0.04177024,-0.026129207,0.045848664,43.247498,-29.291506,27.846176,-36.07185,0.0,0.0,0.0,0.0,0.0,0.0,677.9307,1243.5203,-201.0,1699.8535,962.6423,-201.0,2599.8428,1053.7036,-201.0
0.19647868,-9.368489,14.112485,0.06203809,-0.027666666,0.04937074,40.996532,-29.422201,33.641846,-35.847622,0.0,0.0,0.0,0.0,0.0,0.0,742.5506,1254.0161,-201.0,1932.1031,800.6194,-201.0,2814.7522,1023.7862,-201.0
0.21147637,-9.529527,13.908043,0.06850954,-0.03426915,0.052162606,38.41837,-28.181679,33.430904,-35.47993,0.0,0.0,0.0,0.0,0.0,0.0,612.62787,1429.534,-201.0,1858.3907,800.833,-201.0,2923.87,844.7771,-201.0
0.24047434,-10.2475815,14.602988,0.07272562,-0.03703806,0.059415698,38.298725,-29.377218,32.357986,-36.857624,0.0,0.0,0.0,0.0,0.0,0.0,606.1358,1525.966,-201.0,1818.5936,878.3874,-201.0,2887.4365,766.6713,-201.0
0.25761795,-7.3482347,8.854635,0.072715424,-0.032411914,0.06473258,36.276722,-31.430735,32.91232,-32.442158,0.0,0.0,0.0,0.0,0.0,0.0,680.6333,1566.8304,-201.0,1764.7347,997.20734,-201.0,2786.321,828.4392,-201.0
0.24845123,-3.9610503,5.24923,0.06803235,-0.016464677,0.05850853,34.84065,-36.59898,31.508852,-26.036224,0.0,0.0,0.0,0.0,0.0,0.0,795.1364,1427.9906,-201.0,1751.5372,1000.67267,-201.0,2651.4248,843.4622,-201.0
0.22684312,-0.93482804,2.5484507,0.06354158,-0.009971113,0.047999218,29.632502,-38.601025,29.81777,-25.598917,0.0,0.0,0.0,0.0,0.0,0.0,653.6785,1371.0752,-201.0,1681.5238,938.8321,-201.0,2617.542,881.28973,-201.0
0.21527159,-1.1442627,3.923823,0.06443373,-0.010358647,0.039157916,29.140604,-39.309116,30.406128,-32.718216,0.0,0.0,0.0,0.0,0.0,0.0,667.6868,1343.142,-201.0,1725.459,908.82513,-201.0,2605.6008,932.77765,-201.0
0.22546212,-3.1067486,5.1576037,0.06983166,-0.027430706,0.044234633,29.800697,-33.594612,34.97729,-42.893955,0.0,0.0,0.0,0.0,0.0,0.0,674.76294,1285.001,-201.0,1785.0189,792.69183,-201.0,2647.9514,933.8452,-201.0
0.2144443,-3.9093742,5.5209365,0.08197278,-0.030246072,0.05747953,33.235886,-33.65434,38.883114,-46.864777,0.0,0.0,0.0,0.0,0.0,0.0,818.3348,1423.7145,-201.0,1861.3597,874.27124,-201.0,2686.7834,951.8096,-201.0
0.19423117,-5.908262,9.070468,0.08693888,-0.0329355,0.054307286,35.201122,-32.234394,38.797607,-50.94104,0.0,0.0,0.0,0.0,0.0,0.0,764.85614,1554.0848,-138.7535,1913.6185,841.3833,-148.4283,2772.6052,975.70197,-147.7599
0.2016234,-9.910848,13.5611925,0.075005494,-0.030271402,0.094077684,35.693535,-20.248047,33.3481,-43.865925,28.628431,0.0,0.0,3.392161,5.4736423,39.441715,664.74554,1738.6234,-74.36851,1609.5088,1212.18,-94.16334,2632.3938,865.47705,-95.637596
0.27842852,-18.668123,23.675957,0.054354057,-0.040178288,0.26500723,46.374893,-9.252221,38.195026,-43.08203,28.415064,0.0,0.0,4.710424,5.3141418,42.06752,664.35114,1504.1417,-11.20651,1776.8844,1068.2421,-43.181416,2710.041,880.4614,-44.655666
0.4085888,-27.010452,32.100346,0.028675424,-0.045174923,0.5213118,51.407955,10.282142,36.557953,-28.967033,28.005018,0.0,0.0,6.741098,4.950601,45.797195,680.04706,1356.3811,-9.3833,1821.9528,1171.396,-46.179523,2731.53,898.9339,-46.87923
0.5209109,-32.70944,40.247345,0.025582468,-0.047972042,0.6109105,54.99243,17.639244,34.352055,-23.437902,27.818289,0.0,0.0,8.053674,5.1301384,48.76738,786.7383,1161.142,-9.072927,2164.1797,976.95734,-49.909714,2968.7532,1022.3641,-48.59483
0.6000147,-36.215683,43.564053,0.030051896,-0.04920317,0.52723,52.194214,29.78245,22.711462,-16.644852,27.64837,0.0,0.0,8.522405,5.764029,50.628265,780.81195,1202.2867,-7.1583266,2072.622,1081.4371,-49.442047,3036.4238,961.5271,-49.80334
0.65715677,-36.52384,44.692516,0.036824647,-0.0484029,0.34415665,50.003845,31.954432,17.465012,-14.685543,27.485922,0.016458206,1.0923513,8.646903,6.5389314,50.507935,778.10693,1203.0355,-6.1248093,2033.3047,1027.863,-47.22684,3115.2266,895.9429,-49.43986
0.6707838,-37.209,44.866486,0.031476025,-0.05093093,0.28976464,51.721664,31.88775,15.50007,-15.717622,27.31872,0.013855348,0.91051435,8.696017,6.6988583,51.05905,782.90753,1147.712,-6.7358036,2053.7537,941.0281,-47.84659,3179.444,906.02277,-50.447124
0.66795397,-35.792953,43.454594,0.025893105,-0.047595594,0.26251212,47.95534,31.846338,12.404537,-12.423729,27.135275,0.008290918,0.6054858,8.325629,5.8247457,50.28285,783.6533,1087.4147,-9.775693,2057.429,898.66,-50.235973,3167.013,863.853,-51.12395
0.6017552,-35.934566,43.582397,0.018901577,-0.050490107,0.3003696,48.577526,31.905258,12.12069,-12.491021,26.911987,0.0077549717,0.45917383,7.5977187,4.531965,48.865383,790.5721,986.1845,-14.793542,2053.4753,844.50226,-53.278503,3146.1924,773.1009,-52.0827
0.5360709,-35.108753,43.439236,0.016056081,-0.044648264,0.29981557,46.839954,31.707964,14.256897,-10.065386,26.619055,0.0059162956,0.6921835,7.0075374,3.0949395,45.240337,765.17804,1092.4363,-21.535498,1850.2152,882.6597,-51.7054,2939.6023,637.4322,-51.334457
0.46436787,-35.61122,45.30539,0.01691147,-0.046087846,0.2929842,48.046783,31.48912,16.787558,-10.607423,26.257776,0.0066865613,0.9080377,6.7070727,2.1976564,39.45001,779.21014,1138.9415,-25.394958,1890.8387,1016.2842,-49.621952,2923.0046,716.47186,-47.626633
