F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
34.013546,0.20666708,27.899418,35.253754,36.508766,8.609348,418.99203,514.6578,209.44003,263.04965,0.42305008,0.6314826,0.13104023,0.42288864,0.65032107,0.51928085,6.684714,3.729825,5.019257,3.0219607,0.26422998,0.8306538,38.82273,0.29784095,-11.8688545,-2.2381685,27.008213,0.67862815,-0.78646874,-18.317635,0.055578955,1.499495,1.3005923,0.84107625,8.190506,0.49270338,9.908724,1.066812,32.744774,0.44436765,744.11017,0.30670846,1394.3503,0.19875813,-120.74918,-0.72088397,1862.6559,0.12558839,1158.7168,0.29820612,-122.02212,-0.65692157,2928.0642,0.08678429,1075.7799,0.2749699,-124.22048,-0.62496376,-21.717897,-0.6796206,33.407677,0.39784276,0.04233344,0.4382147,-0.020834642,-0.9308998,0.34908286,0.58529174,43.750145,0.24309988,3.2661266,7.164744,22.15559,0.80250245,-1.0073681,-13.426471,-5.089332,15.27411,0.040114906,0.0033306484,0.19053881,4.257642,3.0418944,0.14377245,0.11017469,0.17670967,0.16717426,-23.732767
24.520931,0.110087804,22.590687,24.136497,26.354765,3.7640781,121.10246,234.83846,39.322754,52.751167,0.12486046,0.8259245,0.021447392,0.102214515,0.213955,0.19250761,2.0489635,1.1834278,1.3013136,0.7523095,0.05765671,1.0440302,40.99571,0.3161368,11.55206,1.2123058,19.132265,0.78181845,-5.681347,-2.1497252,0.02343645,0.9551523,1.5752436,0.64914745,4.8526263,0.44968715,-1.0216676,-7.3443937,36.79744,0.20718414,597.64496,0.30299154,1417.5237,0.13337524,-92.01919,-0.99341094,1753.1836,0.13579814,1278.0504,0.20531331,-108.0767,-0.71330106,2859.522,0.077022456,1120.673,0.266232,-110.891785,-0.6714011,-30.066975,-0.23395042,41.9629,0.15226877,0.03904935,0.706257,-0.026755447,-0.6570152,0.084833674,0.690891,48.404106,0.13719723,18.57068,0.5791281,17.889294,0.92013747,-8.429734,-1.5106546,-15.40044,23.774475,0.04103612,0.0070591317,0.021583755,2.969011,2.4707413,0.22112781,0.19609207,0.19258928,0.28371182,-35.22286
27.105827,0.12676609,24.352283,26.674408,29.554031,5.201748,219.34232,299.64584,63.351696,82.5763,0.21358165,0.7961396,0.02074963,0.19435853,0.36029658,0.33954695,3.6062584,2.0841968,2.6568959,1.6743699,0.09170841,1.062172,36.51686,0.37868088,-10.316281,-2.2186177,19.679255,0.7574831,0.077996925,177.81111,0.025305549,1.4882922,1.3112551,0.75203675,5.938803,0.44355115,8.394064,1.0478745,34.429672,0.32276243,639.8893,0.35271946,1429.7942,0.15011923,-106.58794,-0.8740711,1747.9382,0.14837477,1128.5017,0.30672044,-112.7259,-0.75531256,2787.5442,0.11094061,1105.6294,0.29481134,-114.75018,-0.724911,-21.54966,-0.43567216,29.211203,0.35158834,0.05324584,0.4336189,-0.020906297,-0.86313546,0.14557466,0.69862664,46.26779,0.14744215,0.5502783,33.76935,23.203257,0.7092669,2.4050035,6.270286,-4.852636,12.792492,0.06004991,0.015015641,0.03949801,3.161127,2.6039784,0.18006945,0.14241709,0.19849624,0.27002218,-31.5586
31.92302,0.094521604,30.577978,32.049503,33.18872,2.6107426,193.75304,258.40048,82.1534,140.28778,0.027323714,1.0159026,0.01319304,0.016388128,0.034106,0.02091296,0.790125,0.86749107,0.4555864,0.5482192,0.0045511317,1.9619168,23.812096,0.48346606,-5.225471,-2.4234192,17.298761,0.640436,0.16426134,60.447582,0.024504682,0.7752525,1.526806,0.6186051,7.9373846,0.26991126,3.1448696,2.899445,28.471174,0.3219358,722.0037,0.33630022,1405.7092,0.17769188,-185.50732,-0.25617754,1806.1078,0.14375167,1188.954,0.2886573,-185.85735,-0.24135107,2869.6548,0.09822644,1041.2788,0.26635915,-186.24957,-0.23421113,-23.776379,-0.33042765,33.74787,0.24359503,0.043918718,0.64494497,-0.006359158,-2.78285,0.01836491,0.7814963,42.176826,0.16011275,6.978397,1.9847841,24.652445,0.48414615,2.899221,4.6887536,-7.858022,14.599524,0.058374528,0.019477386,0.003167839,1.1680614,0.8900524,0.089411765,0.08213838,0.91946423,1.3549228,-55.563995
33.1151,0.1576123,32.109875,34.101078,35.774734,3.6648598,416.1457,747.3109,73.91735,62.634586,0.34423795,0.78890204,0.08414864,0.2841925,0.5619243,0.47777563,5.8339005,3.3562012,4.09261,2.615193,0.17011029,1.0003762,40.867798,0.23740166,-5.170552,-4.635724,26.032036,0.67058283,-10.237726,-1.2299166,0.031671226,2.1041071,1.1644765,0.9657653,9.599675,0.35569873,8.730246,0.9513028,33.043976,0.32908323,744.92883,0.28790525,1392.3801,0.19301374,-110.578125,-0.7927096,1876.9407,0.14180104,1155.6108,0.34402922,-116.07619,-0.6803842,2941.526,0.084720135,992.5952,0.37035394,-117.18918,-0.6626005,-23.077812,-0.5266544,34.166355,0.37757468,0.04068662,0.45364058,-0.02521073,-0.6519041,0.25642926,0.6461922,45.20029,0.19467606,9.21699,2.0599377,23.227583,0.8284005,-9.518601,-1.3093905,-7.699769,15.550388,0.03739039,0.0025696366,0.0782276,3.131003,2.3846154,0.20685484,0.15786052,0.2050862,0.60307324,-23.663055
33.521175,0.11487495,32.885002,33.754284,35.140575,2.2555733,494.35495,522.2953,58.032112,66.126816,0.3472664,0.68060744,0.12917933,0.31491762,0.522979,0.3937997,5.9913697,3.3254573,3.7237852,2.7297044,0.18800187,0.9506523,39.65801,0.23122855,-3.5246236,-6.7534657,30.779226,0.5682618,-12.986847,-1.1619244,0.029612074,1.6051687,1.2615366,0.80700904,9.250102,0.3565688,9.680614,0.8831581,29.293684,0.36123368,780.9663,0.27315953,1385.6271,0.20037684,-109.24901,-0.77333164,1901.3706,0.1299804,1156.8943,0.31673673,-114.385956,-0.6658401,2944.7727,0.0768765,933.8918,0.36272186,-114.05233,-0.6687804,-24.329304,-0.45603707,34.19728,0.35921076,0.028216897,0.7389884,-0.02200763,-0.69702363,0.25723588,0.6918482,42.9672,0.1898059,10.251343,1.7517906,29.192896,0.6009412,-8.003474,-1.7024144,-7.8334427,14.984099,0.04114282,-0.0033161843,0.10757607,3.298811,2.9569893,0.17194805,0.13887338,0.15383562,0.18086272,-23.920927
27.036686,0.2018577,22.793844,26.136696,30.168686,7.3748417,327.5118,728.1713,98.92293,191.09497,0.46726495,0.9347323,0.06928322,0.34678572,0.81890965,0.7496264,10.127633,6.6331506,8.821461,5.6110024,0.3255418,1.1515194,36.61908,0.4001437,-10.493111,-1.9267594,32.476665,0.61741376,-5.2538505,-3.4568996,0.031165745,1.2649597,1.5956604,0.79024935,5.0124516,0.5332539,2.8787525,3.0908458,27.795197,0.35651138,564.18823,0.39773273,1323.799,0.18165687,-109.345024,-0.83888805,1644.8507,0.1597677,1023.16156,0.30893254,-114.73114,-0.7285541,2684.6663,0.10403944,977.7613,0.39597592,-116.67273,-0.69727385,-17.348297,-0.5321565,26.77306,0.35966784,0.02953155,0.87224895,-0.016797144,-1.0630444,0.47737965,0.8265453,44.912033,0.20548208,-3.5199456,-4.790683,31.498482,0.6956626,-2.8145466,-6.749793,-5.209711,13.676772,0.033128597,0.008663537,0.18169466,3.7610621,3.156146,0.14467835,0.124300554,0.16238995,0.2678648,-21.438358
25.218346,0.13912643,22.89401,24.648737,27.402277,4.5082664,171.54604,265.78546,37.349747,38.083984,0.22747032,1.0003409,0.016842796,0.16948405,0.4135216,0.3966788,5.7505074,3.6730452,4.920393,3.103675,0.14605136,1.2372043,36.82091,0.37768266,-0.5372946,-34.71851,24.72004,0.679535,0.31749782,48.161076,0.032497916,1.3580822,1.6083156,0.840466,5.325852,0.4445982,4.154824,1.2512584,38.93751,0.19533306,557.84125,0.34313563,1404.8048,0.13562097,-129.1622,-0.67815745,1678.2227,0.14999363,1162.1866,0.25233856,-136.20287,-0.57186043,2772.4907,0.09309411,1092.1538,0.29537687,-138.82826,-0.5362441,-24.737244,-0.3541365,36.1212,0.22652373,0.017103143,1.4175276,-0.01931309,-0.83300096,0.25480932,0.72856516,48.443108,0.16663383,10.547229,1.4731499,25.995083,0.692538,1.9419967,8.102576,-9.917066,18.920305,0.03586138,0.011161799,0.077752344,3.452244,2.4956806,0.14546154,0.117172524,0.2368217,0.37588754,-27.235573
25.93338,0.23682117,22.525412,24.612572,27.466383,4.9409714,390.30878,835.8395,78.67569,114.40429,0.28388605,0.8801848,0.05765225,0.2176721,0.46730214,0.4096499,5.907534,3.9034903,4.518396,2.837613,0.1541932,1.1243939,37.872623,0.32605737,-11.33364,-2.0415509,31.141075,0.5153588,0.7267014,22.794422,0.024810003,1.0477419,1.431127,0.8328862,5.382833,0.42643023,8.248953,0.92359793,36.31382,0.31680167,604.86005,0.39578077,1380.9226,0.1834204,-118.78311,-0.7532651,1680.0544,0.16529895,1121.2505,0.27974585,-122.83733,-0.6733204,2771.2893,0.107479796,1061.5234,0.29595026,-126.11771,-0.62458384,-20.19656,-0.56571805,32.52495,0.32913232,0.021725487,1.0106063,-0.010839308,-1.5827818,0.25550616,0.7329223,46.381588,0.19409782,2.9082084,6.4510646,26.070091,0.6686216,7.795567,2.201493,-4.64513,12.823786,0.03797735,0.013944117,0.0722341,3.2183466,2.8554893,0.14668918,0.13488929,0.19299999,0.296628,-26.62551
25.439201,0.08227613,23.845627,25.002007,27.31819,3.4725628,93.469185,147.20071,21.73523,20.423988,0.17787004,0.65515715,0.06846464,0.14864983,0.27985242,0.21138778,3.1354158,2.0683932,2.0830765,1.2824725,0.067584656,1.0182546,45.12484,0.17453615,-1.5535194,-14.149164,22.552492,0.509667,-3.826105,-3.2682838,0.018357284,1.081502,1.307839,0.8996241,6.249018,0.3476233,-2.4956093,-1.8057659,39.123966,0.16739176,526.8481,0.3099679,1414.7408,0.14557573,-110.07612,-0.8434627,1630.0061,0.1505442,1235.4109,0.24515058,-121.79058,-0.6573599,2764.5024,0.08844674,1130.7395,0.252774,-126.25204,-0.5958203,-27.205418,-0.25902325,39.134842,0.1865962,0.03478691,0.5264524,-0.02274343,-0.7379591,0.10705724,0.7041382,50.271973,0.11889429,15.012693,0.8230282,18.908014,0.693945,-1.059412,-12.8107195,-11.774779,20.552935,0.039524306,0.0013478425,0.031895254,3.7229118,2.2436492,0.2022314,0.17130268,0.22722688,0.24092937,-33.118225
35.675087,0.11163093,33.34933,35.334175,37.74893,4.399601,231.04274,402.76807,113.111275,189.1914,0.2633847,0.54692274,0.13291158,0.2300791,0.3879362,0.2550246,3.705647,2.1477919,2.4104345,1.4573828,0.13159026,0.85601574,43.987133,0.17733753,-1.2570217,-17.224686,11.812137,1.3397398,-23.758862,-0.5725627,0.026114741,1.4386545,1.166102,0.82189935,9.449886,0.3673999,6.9511404,1.3037244,36.46993,0.30452552,778.0785,0.2179109,1372.9095,0.16301814,-93.50025,-0.92611486,1899.8622,0.11831972,1210.8907,0.2104699,-104.03423,-0.71515226,2973.1433,0.068849295,993.4417,0.30106112,-106.01517,-0.6838956,-26.218122,-0.40393063,38.842354,0.26477453,0.058178946,0.35696864,-0.030631812,-0.5216774,0.167443,0.71727854,46.460182,0.1509865,7.7193127,2.4791124,8.269926,1.8555303,-21.203268,-0.6213161,-13.619934,22.47672,0.06059297,-0.0137111,0.078207746,3.7825508,3.4830606,0.162459,0.13040487,0.115090914,0.11038015,-28.132694
38.26014,0.063657016,37.096313,38.076435,39.399265,2.3029518,82.70714,127.425,78.11631,155.13396,0.23603879,0.5606886,0.11142787,0.22844207,0.34681398,0.2353861,3.6868188,1.8370279,2.4674666,1.4057252,0.10760825,0.82950777,38.680656,0.2350196,-4.207761,-6.399883,16.42178,1.0336306,-10.058969,-1.3670421,0.02247669,1.4166645,1.1643357,1.0033648,11.737721,0.26586276,14.040138,0.6473893,34.249496,0.31362465,853.7629,0.21816824,1422.392,0.18248631,-100.46294,-0.78937775,1936.2588,0.10488976,1229.3799,0.24929267,-102.807396,-0.69465864,3038.1802,0.06861047,1089.7697,0.29026493,-106.86709,-0.6367411,-26.497065,-0.47682208,40.247414,0.31961086,0.054058835,0.34407958,-0.016521692,-0.9683964,0.13377236,0.66955405,42.19801,0.1700566,8.168068,2.5126386,13.408591,1.2008499,-8.240923,-1.5429808,-6.4284787,17.569462,0.05862958,0.00659872,0.06397185,4.874684,3.5229104,0.16607843,0.12836444,0.10578571,0.118948184,-28.590477
36.472195,0.12231616,34.521698,35.98495,37.617653,3.095955,381.30225,697.45306,110.58007,276.75848,0.5193027,0.749809,0.123438574,0.47236028,0.82974243,0.70630383,9.550997,5.8162313,6.318894,4.130247,0.35358584,1.0691856,39.310364,0.3088848,-6.0575275,-4.225882,23.392645,0.89167506,-6.001374,-2.344687,0.023750333,1.7165875,1.0662255,0.9689714,10.496097,0.34050846,12.928697,0.9079031,31.798573,0.40987587,752.6779,0.2969499,1394.657,0.2073602,-106.66353,-0.80730003,1854.0542,0.13558131,1136.863,0.2887892,-107.85079,-0.73398674,2932.1458,0.08360104,1036.5585,0.29360503,-110.93126,-0.68538326,-21.252104,-0.68122816,33.22716,0.43265226,0.04504514,0.46074623,-0.019944504,-0.9664833,0.42236423,0.7367413,43.055294,0.2663812,3.1747797,7.090906,21.004944,1.0585138,-7.054591,-1.9767889,-8.118495,19.275885,0.02949397,0.005629765,0.26500532,3.3854167,2.8672502,0.18487012,0.14422761,0.15291667,0.17814972,-19.627823
35.552773,0.118694246,34.183304,35.40387,36.99148,2.808178,191.35858,205.50757,190.4026,345.23267,0.15619275,0.6014155,0.060446545,0.15004605,0.22778596,0.16733941,2.4820814,1.489229,1.5581945,0.90989447,0.06214769,0.8779203,38.27369,0.22392367,1.0561016,22.316353,27.626646,0.594348,6.5280447,1.9482052,0.026001753,1.8323822,1.0544449,0.968937,11.010297,0.2557016,15.071875,0.5970361,32.423546,0.31877083,853.12006,0.2777684,1411.4473,0.23741126,-114.991394,-0.70407563,1935.2931,0.12156989,1283.2648,0.25109482,-114.082405,-0.66198796,3035.1638,0.078475185,1129.4891,0.2879366,-116.81931,-0.6221189,-26.560257,-0.49485964,40.690838,0.2889335,0.03353006,0.5729157,-0.0003132645,-51.02077,0.08470667,0.66096985,41.352066,0.17258602,12.820442,1.5463655,24.352839,0.63322645,6.989166,1.6963508,-9.7702465,21.946903,0.02234809,0.02028006,0.034952473,3.7377453,2.5153375,0.20821138,0.15458854,0.17576271,0.20534965,-33.0124
33.349358,0.07919895,31.277035,33.545147,35.416046,4.1390114,164.98338,274.33905,38.953712,52.06979,0.3074573,0.73293227,0.06913241,0.28837407,0.50332886,0.43419644,4.5921693,2.7081335,3.2771895,1.8755584,0.13804491,0.8894385,41.584427,0.3307822,-1.8656913,-13.796135,12.939936,1.3822365,-11.541426,-1.0460031,0.015589807,1.20346,0.86358774,1.0465456,9.486066,0.31753364,10.442159,0.6735647,44.90337,0.21341795,695.3555,0.26318008,1419.4822,0.15168747,-91.7457,-0.9874398,1833.2816,0.12520708,1212.097,0.2437451,-103.21092,-0.7586961,2938.4053,0.07219334,1088.6266,0.2631172,-107.10844,-0.696356,-25.81715,-0.46233857,38.5938,0.28226817,0.07303517,0.21289146,-0.030101137,-0.5562579,0.19062768,0.59661824,49.552654,0.1635468,10.079427,1.972856,10.071179,1.8272873,-13.574993,-0.7642724,-6.247044,16.414877,0.06564493,0.007988263,0.06299287,3.3113866,2.5785189,0.21849625,0.16637443,0.15959677,0.1946063,-27.066986
34.014305,0.07050406,32.022633,34.275448,36.073685,4.051052,115.10559,181.56937,47.930676,161.28642,0.4119069,0.67117715,0.13347763,0.41038305,0.6610274,0.52754974,6.1436853,3.4291272,4.072678,2.2178624,0.24253286,0.879038,44.06447,0.24285693,5.9723973,3.708971,16.388706,1.0809752,-14.225023,-0.85024774,0.017301353,1.3579396,0.8753196,1.0250847,9.810421,0.31678146,11.402816,0.78261673,45.755356,0.18593587,680.751,0.26220053,1407.0071,0.1497154,-80.27221,-1.0837847,1836.9756,0.11419217,1236.8959,0.22902924,-95.089355,-0.7707068,2947.7605,0.06774793,1084.621,0.27413535,-98.78668,-0.7105635,-29.172386,-0.35017714,40.900356,0.2434416,0.068942495,0.26113486,-0.033095773,-0.49354482,0.31566045,0.6466778,48.866413,0.15037102,14.670723,1.1981701,11.511758,1.4839061,-13.772761,-0.8039268,-12.540191,20.055874,0.06300163,-0.0054078135,0.10345522,3.5958905,2.532851,0.24887218,0.1858476,0.13606557,0.18053907,-22.421837
33.77797,0.0743632,32.023037,34.198376,35.728607,3.7055702,114.774216,226.35464,30.208181,26.839334,0.2707365,0.6064932,0.115194835,0.24635199,0.41886422,0.3036694,4.338966,2.3807557,2.7917488,1.5966767,0.12721546,0.831413,46.38111,0.18086149,3.7982957,6.060662,14.769293,1.1475701,-7.504557,-1.6147453,0.020034933,1.590595,1.0347893,0.9720033,9.723885,0.30224323,9.822934,0.85079205,44.015175,0.2025126,696.84125,0.26540098,1399.0576,0.1506957,-82.87823,-1.025178,1849.3746,0.11641465,1219.7603,0.24676594,-95.59312,-0.7617283,2959.372,0.070838764,1120.4529,0.25923613,-100.35958,-0.6873926,-27.271923,-0.39634055,40.1223,0.257661,0.06235775,0.30232078,-0.026968306,-0.6715502,0.15867133,0.66525054,49.37348,0.14711551,13.271106,1.3694631,12.144139,1.4127312,-8.4873295,-1.3428885,-12.607165,23.266367,0.05075988,-0.0018235345,0.06913166,3.8525965,2.9769392,0.20908451,0.16667801,0.11674418,0.13761063,-28.278238
23.812328,0.23476431,20.273323,22.498493,26.407038,6.1337147,258.74338,524.3195,85.88922,137.72684,0.28004947,1.0218545,0.038534712,0.16859469,0.51555896,0.47702426,6.000283,3.7635486,4.744865,3.1718812,0.16750641,1.2730417,39.747105,0.3433357,-6.064476,-3.6316245,20.719238,0.87573975,-1.8138632,-9.118941,0.023238914,1.098652,1.463773,0.82076025,4.381469,0.5792172,-0.6026684,-10.1035,36.869614,0.32230312,625.14417,0.32398576,1413.9884,0.1560624,-107.74953,-0.8723559,1741.4255,0.14794354,1126.8169,0.27457222,-115.91824,-0.7252115,2845.8582,0.097788684,1090.9315,0.25528133,-119.927284,-0.66541487,-24.478264,-0.40725455,34.680527,0.30432463,0.044132512,0.64657813,-0.030464139,-0.66437614,0.2866164,0.7828568,49.364605,0.18709418,6.6471004,2.7391047,17.4515,1.0535133,-2.269363,-7.6365385,-6.8839107,15.004574,0.046975516,0.0072674933,0.057308722,2.8783836,2.7480917,0.1653472,0.13477302,0.18816178,0.26614958,-24.863043
21.868126,0.14605613,19.29036,21.430275,24.11469,4.8243313,163.83952,326.9369,37.591125,32.643703,0.21136047,0.7547268,0.06827764,0.17215697,0.32808816,0.2598105,3.9000547,2.60194,2.8166833,1.8169742,0.097819306,1.0013143,41.09093,0.2815203,-2.3524334,-9.335363,31.975126,0.47947687,-0.62651837,-26.592415,0.023208965,1.0742887,1.3159776,0.7731694,4.5004706,0.4553287,1.9670931,3.169556,39.77369,0.23055841,589.2668,0.34931532,1405.9154,0.13683486,-104.251816,-0.86783487,1716.1354,0.14967087,1158.5194,0.26134112,-114.454315,-0.7003575,2807.4956,0.0958527,1105.473,0.2892776,-117.69797,-0.6524874,-27.109755,-0.29940116,36.93499,0.23272347,0.008886795,2.891324,-0.021497758,-0.8371197,0.1510235,0.68458176,48.878414,0.17133135,12.713612,1.123581,26.227385,0.5998772,4.246106,3.7137363,-8.0562935,14.869828,0.018044839,0.011023076,0.041964926,3.4036257,2.5925925,0.18914285,0.1364786,0.18021898,0.19900288,-29.98977
22.795149,0.19711852,19.9296,21.998009,25.174599,5.244999,80.86677,159.87518,116.42545,226.52528,0.17966734,0.51634926,0.099606216,0.15953812,0.25085142,0.1512452,2.7069101,1.9473978,1.5468656,1.0222827,0.06428345,0.82712346,39.53012,0.28715745,-9.77611,-2.317393,37.10985,0.3842697,-4.776172,-3.1478946,0.023603806,0.8743086,1.3216938,0.73859584,4.4943323,0.46774867,2.837692,1.4437217,34.63902,0.23078221,586.2844,0.33629143,1397.9536,0.1615167,-106.615166,-0.85513145,1717.3821,0.14825147,1159.9373,0.30728963,-115.81193,-0.7011553,2748.712,0.09174926,1040.1309,0.35149634,-117.033226,-0.6807127,-24.04228,-0.33991674,31.599398,0.26223233,0.017344942,1.1392475,-0.018452447,-0.99731356,0.09179081,0.56099033,46.878757,0.16784525,6.320562,2.3059528,34.009953,0.44150388,-1.3369024,-10.934218,-3.945312,10.100387,0.033453066,0.010625474,0.037233695,3.4380229,2.6976745,0.1755862,0.13934763,0.17978723,0.17835924,-35.017563
32.955063,0.0961143,31.613874,33.389496,35.104984,3.4911098,203.85463,317.56717,35.50423,32.00283,0.5833744,0.7354455,0.17519516,0.49812254,0.9593898,0.78419465,9.452478,5.370444,7.3056126,4.041635,0.36629045,0.83206224,44.869415,0.23059995,-4.8306494,-4.8429275,18.663637,1.1981945,-6.9199286,-2.1073244,0.024740614,1.8314363,1.050542,0.8842918,9.027156,0.3498022,6.290657,1.3756058,37.529297,0.26205435,689.06354,0.2780229,1432.0806,0.16234386,-97.106224,-0.91708267,1798.3956,0.13637492,1148.3354,0.26719067,-104.93097,-0.7595623,2921.7883,0.08704834,1078.6708,0.28700706,-110.32603,-0.6767952,-22.587563,-0.4684203,35.42579,0.31317967,0.04257724,0.49526048,-0.029684123,-0.56819785,0.47930816,0.6019535,49.18731,0.16070174,5.781399,3.2566187,12.359101,1.7443725,-4.494596,-3.0735574,-9.439136,18.428606,0.035053764,-0.0067699575,0.21609604,3.9881206,2.8249788,0.19203006,0.16794538,0.14620155,0.17749412,-19.835794
37.30961,0.10326439,34.432102,36.420208,40.88026,6.4481583,113.828445,212.056,61.60267,96.080635,0.34317887,0.6743174,0.10483688,0.31293687,0.53576666,0.43092978,4.5931125,3.058454,3.3755603,2.2086825,0.18072645,0.9078792,43.25733,0.17437002,-4.158125,-5.9513135,16.36037,1.0528778,-2.9424767,-5.1642404,0.022080824,1.3206381,0.9679926,1.0335363,11.514074,0.2652879,10.609965,0.8863283,34.912506,0.30026546,826.38513,0.22901885,1396.9269,0.18045044,-112.26286,-0.75735354,1923.6404,0.12185719,1232.2432,0.25003088,-116.784256,-0.6514902,3019.5269,0.07655371,1110.5852,0.269282,-120.19535,-0.60434544,-27.025543,-0.4383027,40.706207,0.2627054,0.041633897,0.58221066,-0.02336379,-0.8061606,0.2586367,0.6370335,44.93383,0.17447329,9.236085,2.1103032,9.812077,1.9346946,-8.08265,-1.946031,-11.232395,22.645006,0.016122943,0.0072914436,0.09206832,2.8815765,2.196166,0.23220338,0.1557058,0.21168143,0.23104572,-24.048637
36.939476,0.10680707,35.28619,36.3643,37.662952,2.3767624,377.42126,523.3835,59.73854,57.38208,0.5163495,0.59806705,0.24745578,0.46366197,0.7763453,0.52888954,8.284808,4.7013025,6.899922,4.15362,0.54352474,1.1112301,34.820904,0.31302854,-5.4830832,-5.0168576,32.80525,0.57049745,-1.3434099,-12.8972025,0.024455652,1.0458673,1.3390158,0.8214417,11.075811,0.30340356,7.3356385,1.1284227,20.612741,0.5968029,924.34186,0.21759675,1345.2968,0.21209876,-125.41809,-0.6064196,1991.4604,0.110174485,1234.7284,0.24886829,-122.17722,-0.59666556,3037.8723,0.07986276,1156.4253,0.2735452,-122.85391,-0.5877523,-26.97089,-0.57684207,38.26783,0.43656576,0.006244013,3.434218,-0.010401813,-1.2724969,0.69657177,0.7662408,37.11376,0.2509623,10.557037,1.9955639,29.457483,0.5630367,5.469905,2.65377,-5.561614,15.0775585,0.01657432,0.0035107622,0.38290265,4.7430835,3.1662269,0.1511111,0.1267988,0.15938461,0.16502567,-14.722018
